Canal,Formato,Tienda,Marca,Genero,Tipo,Precio_Lista,Cantidad_Inventario,Cantidad_Ventas,Despacho
Pilatos,Franquicia,PILATOS UNICENTRO YOPAL,NEW BALANCE,FEMENINO,TENIS,599900.0,49.0,32.0,51.0
Pilatos,Franquicia,PILATOS UNICENTRO YOPAL,NEW BALANCE,FEMENINO,TENIS,659900.0,19.0,6.0,4.0
Pilatos,Franquicia,PILATOS UNICENTRO YOPAL,NEW BALANCE,FEMENINO,TENIS,919900.0,9.0,0.0,9.0
Pilatos,Franquicia,PILATOS UNICENTRO YOPAL,NEW BALANCE,FEMENINO,TENIS,964900.0,3.0,1.0,4.0
Pilatos,Franquicia,PILATOS UNICENTRO YOPAL,NEW BALANCE,MASCULINO,TENIS,594900.0,3.0,2.0,7.0
Pilatos,Franquicia,PILATOS UNICENTRO YOPAL,NEW BALANCE,MASCULINO,TENIS,719900.0,12.0,1.0,0.0
Pilatos,Franquicia,PILATOS UNICENTRO YOPAL,NEW BALANCE,MASCULINO,TENIS,899900.0,13.0,2.0,6.0
Pilatos,Franquicia,PILATOS UNICENTRO YOPAL,NEW BALANCE,MASCULINO,TENIS,969900.0,7.0,1.0,7.0
Pilatos,Franquicia,PILATOS UNICENTRO YOPAL,NEW BALANCE,MASCULINO,TENIS,994900.0,9.0,1.0,3.0
Pilatos,Franquicia,PILATOS UNICENTRO YOPAL,NEW BALANCE,MASCULINO,TENIS,999900.0,16.0,1.0,6.0
Pilatos,Franquicia,PILATOS UNICENTRO YOPAL,NEW BALANCE,UNISEX,TENIS,649900.0,23.0,3.0,28.0
Pilatos,Franquicia,PILATOS UNICENTRO YOPAL,NEW BALANCE,UNISEX,TENIS,719900.0,5.0,0.0,0.0
Pilatos,Franquicia,PILATOS UNICENTRO YOPAL,NEW BALANCE,UNISEX,TENIS,899900.0,17.0,1.0,1.0
Pilatos,Franquicia,PILATOS UNICENTRO YOPAL,NEW BALANCE,UNISEX,TENIS,949900.0,41.0,4.0,56.0
Pilatos,Franquicia,PILATOS UNICENTRO YOPAL,NEW BALANCE,UNISEX,TENIS,964900.0,11.0,1.0,0.0
Pilatos,Franquicia,PILATOS UNICENTRO YOPAL,NEW BALANCE,UNISEX,TENIS,999900.0,11.0,0.0,0.0
Pilatos,Franquicia,PILATOS UNICENTRO YOPAL,NEW ERA,MASCULINO,GORRO,139990.0,1.0,0.0,1.0
Pilatos,Franquicia,PILATOS UNICENTRO YOPAL,NEW ERA,UNISEX,GORRO,169990.0,3.0,0.0,5.0
Pilatos,Franquicia,PILATOS UNICENTRO YOPAL,NEW ERA,UNISEX,GORRO,172990.0,2.0,1.0,2.0
Pilatos,Franquicia,PILATOS UNICENTRO YOPAL,NEW ERA,UNISEX,GORRO,209990.0,5.0,1.0,3.0
Pilatos,Franquicia,PILATOS UNICENTRO YOPAL,NEW ERA,UNISEX,GORRO,219990.0,2.0,2.0,0.0
Pilatos,Franquicia,PILATOS UNICENTRO YOPAL,ON,MASCULINO,TENIS,899990.0,1.0,1.0,1.0
Pilatos,Franquicia,PILATOS UNICENTRO YOPAL,PILATOS,UNISEX,MATERIAL PUBLICITARIO,8900.0,4.0,0.0,8.0
Pilatos,Franquicia,PILATOS UNICENTRO YOPAL,PILATOS,UNISEX,MATERIAL PUBLICITARIO,50000.0,3.0,0.0,3.0
Pilatos,Franquicia,PILATOS UNICENTRO YOPAL,PILATOS,UNISEX,MATERIAL PUBLICITARIO,70000.0,1.0,0.0,2.0
Pilatos,Franquicia,PILATOS UNICENTRO YOPAL,PILATOS,UNISEX,PROTECCION,24900.0,2.0,5.0,7.0
Pilatos,Franquicia,PILATOS UNICENTRO YOPAL,PILATOS,UNISEX,PROTECCION,29900.0,7.0,6.0,11.0
Pilatos,Franquicia,PILATOS UNICENTRO YOPAL,PILATOS,UNISEX,PROTECCION,39900.0,4.0,4.0,18.0
Pilatos,Franquicia,PILATOS UNICENTRO YOPAL,SUPERDRY,FEMENINO,BUZO,419900.0,3.0,0.0,3.0
Pilatos,Franquicia,PILATOS UNICENTRO YOPAL,SUPERDRY,FEMENINO,BUZO,439900.0,5.0,0.0,7.0
Pilatos,Franquicia,PILATOS UNICENTRO YOPAL,SUPERDRY,FEMENINO,CAMISETA,159900.0,8.0,4.0,9.0
Pilatos,Franquicia,PILATOS UNICENTRO YOPAL,SUPERDRY,FEMENINO,CAMISETA,179900.0,16.0,8.0,29.0
Pilatos,Franquicia,PILATOS UNICENTRO YOPAL,SUPERDRY,FEMENINO,CAMISETA,219900.0,2.0,0.0,18.0
Pilatos,Franquicia,PILATOS UNICENTRO YOPAL,SUPERDRY,FEMENINO,CAMISETA,229900.0,26.0,6.0,19.0
Pilatos,Franquicia,PILATOS UNICENTRO YOPAL,SUPERDRY,FEMENINO,CAMISETA,249900.0,22.0,10.0,36.0
Pilatos,Franquicia,PILATOS UNICENTRO YOPAL,SUPERDRY,MASCULINO,BUZO,449900.0,4.0,0.0,4.0
Pilatos,Franquicia,PILATOS UNICENTRO YOPAL,SUPERDRY,MASCULINO,BUZO,499900.0,4.0,0.0,4.0
Pilatos,Franquicia,PILATOS UNICENTRO YOPAL,SUPERDRY,MASCULINO,CAMISETA,219900.0,32.0,3.0,23.0
Pilatos,Franquicia,PILATOS UNICENTRO YOPAL,SUPERDRY,MASCULINO,CAMISETA,229900.0,9.0,0.0,30.0
Pilatos,Franquicia,PILATOS UNICENTRO YOPAL,SUPERDRY,MASCULINO,CAMISETA,249900.0,57.0,5.0,38.0
Pilatos,Franquicia,PILATOS UNICENTRO YOPAL,SUPERDRY,MASCULINO,CAMISETA,269900.0,3.0,0.0,11.0
Pilatos,Franquicia,PILATOS UNICENTRO YOPAL,SUPERDRY,MASCULINO,CAMISETA,279900.0,136.0,6.0,48.0
Pilatos,Franquicia,PILATOS UNICENTRO YOPAL,SUPERDRY,MASCULINO,CORREA,45990.0,1.0,0.0,0.0
Pilatos,Franquicia,PILATOS UNICENTRO YOPAL,SUPERDRY,MASCULINO,GORRO,159900.0,12.0,2.0,16.0
Pilatos,Franquicia,PILATOS UNICENTRO YOPAL,SUPERDRY,MASCULINO,GORRO,169900.0,12.0,0.0,12.0
Pilatos,Franquicia,PILATOS UNICENTRO YOPAL,SUPERDRY,MASCULINO,GORRO,179900.0,4.0,1.0,2.0
Pilatos,Franquicia,PILATOS UNICENTRO YOPAL,SUPERDRY,MASCULINO,GORRO,189900.0,5.0,4.0,13.0
Pilatos,Franquicia,PILATOS UNICENTRO YOPAL,SUPERDRY,MASCULINO,MORRAL,419900.0,1.0,1.0,2.0
Pilatos,Franquicia,PILATOS UNICENTRO YOPAL,SUPERDRY,MASCULINO,MORRAL,449900.0,1.0,1.0,1.0
Pilatos,Franquicia,PILATOS UNICENTRO YOPAL,SUPERDRY,MASCULINO,POLO,299900.0,6.0,0.0,14.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,ALPINESTARS,MASCULINO,GORRO,125900.0,4.0,7.0,6.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,ALPINESTARS,MASCULINO,GORRO,129900.0,4.0,0.0,2.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,ALPINESTARS,MASCULINO,GORRO,139900.0,5.0,0.0,5.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,ALPINESTARS,MASCULINO,GORRO,145900.0,2.0,1.0,0.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,ALPINESTARS,MASCULINO,GORRO,149900.0,6.0,4.0,6.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,ALPINESTARS,MASCULINO,GORRO,155900.0,5.0,0.0,4.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,ALPINESTARS,MASCULINO,GORRO,165900.0,1.0,1.0,0.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,ALPINESTARS,MASCULINO,GORRO,169900.0,2.0,0.0,3.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,CLEMONT,FEMENINO,CAMISETA,280000.0,3.0,0.0,4.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,CLEMONT,FEMENINO,CAMISETA,350000.0,1.0,0.0,2.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,CLEMONT,FEMENINO,CHAQUETA,500000.0,3.0,2.0,5.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,CLEMONT,FEMENINO,SUDADERA,450000.0,1.0,0.0,0.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,CLEMONT,MASCULINO,CAMISETA,320000.0,8.0,0.0,8.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,CLEMONT,MASCULINO,CAMISETA,370000.0,13.0,1.0,25.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,CLEMONT,MASCULINO,CAMISETA,380000.0,5.0,0.0,8.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,CLEMONT,MASCULINO,CAMISETA,390000.0,16.0,1.0,47.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,CLEMONT,MASCULINO,CAMISETA,410000.0,4.0,0.0,4.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,CLEMONT,MASCULINO,GORRO,290000.0,4.0,1.0,12.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,CLEMONT,MASCULINO,GORRO,300000.0,1.0,2.0,5.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,CLEMONT,MASCULINO,GORRO,320000.0,1.0,3.0,3.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,CLEMONT,MASCULINO,PANTALON,700000.0,1.0,0.0,5.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,CLEMONT,UNISEX,GORRO,270000.0,1.0,1.0,4.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,CLEMONT,UNISEX,GORRO,300000.0,7.0,5.0,10.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,DIESEL ADULTO,FEMENINO,JEAN,849900.0,2.0,0.0,2.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,DIESEL ADULTO,FEMENINO,JEAN,999900.0,6.0,0.0,11.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,DIESEL ADULTO,FEMENINO,JEAN,1099900.0,5.0,0.0,5.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,DIESEL ADULTO,FEMENINO,JEAN,1249900.0,4.0,0.0,4.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,DIESEL ADULTO,FEMENINO,JEAN,1349900.0,5.0,0.0,5.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,DIESEL ADULTO,FEMENINO,TENIS,849900.0,13.0,1.0,16.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,DIESEL ADULTO,FEMENINO,TENIS,999900.0,4.0,0.0,4.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,DIESEL ADULTO,FEMENINO,TENIS,1199900.0,25.0,0.0,29.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,DIESEL ADULTO,FEMENINO,TENIS,1449900.0,1.0,0.0,3.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,DIESEL ADULTO,FEMENINO,TENIS,1699900.0,3.0,0.0,3.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,DIESEL ADULTO,MASCULINO,BUZO,849900.0,6.0,4.0,4.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,DIESEL ADULTO,MASCULINO,BUZO,899900.0,7.0,1.0,7.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,DIESEL ADULTO,MASCULINO,BUZO,999900.0,3.0,0.0,5.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,DIESEL ADULTO,MASCULINO,BUZO,1149900.0,2.0,0.0,2.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,DIESEL ADULTO,MASCULINO,BUZO,1249900.0,1.0,0.0,2.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,DIESEL ADULTO,MASCULINO,CAMISETA,349900.0,8.0,0.0,10.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,DIESEL ADULTO,MASCULINO,CAMISETA,399900.0,19.0,2.0,21.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,DIESEL ADULTO,MASCULINO,CAMISETA,449900.0,10.0,1.0,2.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,DIESEL ADULTO,MASCULINO,CAMISETA,499900.0,17.0,3.0,8.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,DIESEL ADULTO,MASCULINO,CAMISETA,549900.0,4.0,0.0,4.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,DIESEL ADULTO,MASCULINO,JEAN,849900.0,2.0,1.0,4.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,DIESEL ADULTO,MASCULINO,JEAN,999900.0,12.0,2.0,20.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,DIESEL ADULTO,MASCULINO,JEAN,1099900.0,3.0,2.0,8.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,DIESEL ADULTO,MASCULINO,JEAN,1149900.0,7.0,3.0,6.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,DIESEL ADULTO,MASCULINO,JEAN,1349900.0,1.0,0.0,2.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,DIESEL ADULTO,MASCULINO,JEAN,1399900.0,1.0,0.0,0.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,DIESEL ADULTO,MASCULINO,JEAN,1449900.0,3.0,1.0,1.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,DIESEL ADULTO,MASCULINO,JEAN,1499900.0,1.0,0.0,8.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,DIESEL ADULTO,MASCULINO,JEAN,1699900.0,10.0,0.0,10.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,DIESEL ADULTO,MASCULINO,MEDIAS,99900.0,2.0,0.0,3.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,DIESEL ADULTO,MASCULINO,MEDIAS,149900.0,3.0,0.0,3.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,DIESEL ADULTO,MASCULINO,MEDIAS,199900.0,2.0,0.0,2.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,DIESEL ADULTO,MASCULINO,POLO,399900.0,4.0,0.0,8.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,DIESEL ADULTO,MASCULINO,POLO,499900.0,1.0,1.0,1.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,DIESEL ADULTO,MASCULINO,TENIS,949900.0,25.0,10.0,42.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,DIESEL ADULTO,MASCULINO,TENIS,999900.0,47.0,7.0,72.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,DIESEL ADULTO,MASCULINO,TENIS,1099900.0,19.0,2.0,22.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,DIESEL ADULTO,MASCULINO,TENIS,1149900.0,15.0,0.0,11.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,DIESEL ADULTO,MASCULINO,TENIS,1199900.0,7.0,1.0,10.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,DIESEL ADULTO,MASCULINO,TENIS,1249900.0,14.0,4.0,5.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,DIESEL ADULTO,MASCULINO,TENIS,1299900.0,7.0,0.0,1.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,DIESEL ADULTO,MASCULINO,TENIS,1349900.0,4.0,0.0,1.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,DIESEL ADULTO,MASCULINO,TENIS,1749900.0,1.0,0.0,1.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,GOORIN BROS,MASCULINO,GORRO,269900.0,4.0,4.0,33.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,GOORIN BROS,MASCULINO,GORRO,299900.0,3.0,1.0,11.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,GOORIN BROS,MASCULINO,GORRO,319900.0,2.0,0.0,6.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,GOORIN BROS,MASCULINO,GORRO,359900.0,5.0,1.0,2.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,GOORIN BROS,MASCULINO,GORRO,399900.0,3.0,1.0,1.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,LE COQ SPORTIF,MASCULINO,TENIS,395000.0,1.0,0.0,0.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,MARITHE FRANCOIS GIRBAUD,FEMENINO,BUZO,299900.0,2.0,0.0,5.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,MARITHE FRANCOIS GIRBAUD,FEMENINO,BUZO,399900.0,5.0,0.0,2.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,MARITHE FRANCOIS GIRBAUD,FEMENINO,CAMISETA,109900.0,2.0,0.0,9.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,MARITHE FRANCOIS GIRBAUD,FEMENINO,CAMISETA,119900.0,4.0,3.0,3.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,MARITHE FRANCOIS GIRBAUD,FEMENINO,CAMISETA,139900.0,15.0,7.0,25.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,MARITHE FRANCOIS GIRBAUD,FEMENINO,CAMISETA,149900.0,1.0,0.0,2.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,MARITHE FRANCOIS GIRBAUD,FEMENINO,CAMISETA,169900.0,2.0,0.0,5.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,MARITHE FRANCOIS GIRBAUD,FEMENINO,CAMISETA,189900.0,3.0,0.0,5.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,MARITHE FRANCOIS GIRBAUD,FEMENINO,CAMISETA,199900.0,30.0,4.0,32.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,MARITHE FRANCOIS GIRBAUD,FEMENINO,CAMISETA,209900.0,4.0,0.0,1.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,MARITHE FRANCOIS GIRBAUD,FEMENINO,CAMISETA,219900.0,11.0,1.0,6.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,MARITHE FRANCOIS GIRBAUD,FEMENINO,CAMISETA,239900.0,8.0,1.0,10.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,MARITHE FRANCOIS GIRBAUD,FEMENINO,CAMISETA,249900.0,10.0,0.0,12.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,MARITHE FRANCOIS GIRBAUD,FEMENINO,CHAQUETA,399900.0,1.0,0.0,1.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,MARITHE FRANCOIS GIRBAUD,FEMENINO,CHAQUETA,449900.0,3.0,0.0,4.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,MARITHE FRANCOIS GIRBAUD,FEMENINO,CHAQUETA,479900.0,6.0,1.0,4.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,MARITHE FRANCOIS GIRBAUD,FEMENINO,CHAQUETA,499900.0,2.0,0.0,2.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,MARITHE FRANCOIS GIRBAUD,FEMENINO,FALDA,349900.0,1.0,0.0,1.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,MARITHE FRANCOIS GIRBAUD,FEMENINO,JEAN,299900.0,8.0,0.0,8.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,MARITHE FRANCOIS GIRBAUD,FEMENINO,JEAN,349900.0,6.0,0.0,39.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,MARITHE FRANCOIS GIRBAUD,FEMENINO,JEAN,389900.0,2.0,0.0,3.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,MARITHE FRANCOIS GIRBAUD,FEMENINO,JEAN,399900.0,20.0,4.0,27.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,MARITHE FRANCOIS GIRBAUD,FEMENINO,JEAN,449900.0,10.0,0.0,36.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,MARITHE FRANCOIS GIRBAUD,FEMENINO,JEAN,549900.0,6.0,0.0,5.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,MARITHE FRANCOIS GIRBAUD,FEMENINO,PANTALON,349900.0,9.0,0.0,12.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,MARITHE FRANCOIS GIRBAUD,FEMENINO,PANTALON,639900.0,6.0,0.0,6.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,MARITHE FRANCOIS GIRBAUD,MASCULINO,BUZO,289900.0,1.0,0.0,4.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,MARITHE FRANCOIS GIRBAUD,MASCULINO,BUZO,339900.0,3.0,1.0,4.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,MARITHE FRANCOIS GIRBAUD,MASCULINO,BUZO,489900.0,2.0,2.0,3.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,MARITHE FRANCOIS GIRBAUD,MASCULINO,CAMISETA,109900.0,5.0,2.0,6.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,MARITHE FRANCOIS GIRBAUD,MASCULINO,CAMISETA,139900.0,8.0,3.0,20.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,MARITHE FRANCOIS GIRBAUD,MASCULINO,CAMISETA,169900.0,1.0,0.0,5.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,MARITHE FRANCOIS GIRBAUD,MASCULINO,CAMISETA,189900.0,26.0,5.0,30.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,MARITHE FRANCOIS GIRBAUD,MASCULINO,CAMISETA,199900.0,6.0,1.0,5.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,MARITHE FRANCOIS GIRBAUD,MASCULINO,CAMISETA,239900.0,34.0,7.0,36.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,MARITHE FRANCOIS GIRBAUD,MASCULINO,CAMISETA,249900.0,12.0,1.0,15.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,MARITHE FRANCOIS GIRBAUD,MASCULINO,CAMISETA,279900.0,16.0,1.0,16.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,MARITHE FRANCOIS GIRBAUD,MASCULINO,CHAQUETA,489900.0,4.0,2.0,1.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,199900.0,1.0,0.0,3.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,MARITHE FRANCOIS GIRBAUD,MASCULINO,JEAN,249900.0,6.0,1.0,14.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,MARITHE FRANCOIS GIRBAUD,MASCULINO,JEAN,349900.0,6.0,0.0,13.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,MARITHE FRANCOIS GIRBAUD,MASCULINO,JEAN,389900.0,5.0,0.0,7.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,MARITHE FRANCOIS GIRBAUD,MASCULINO,JEAN,399900.0,11.0,4.0,20.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,MARITHE FRANCOIS GIRBAUD,MASCULINO,JEAN,449900.0,18.0,3.0,29.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,MARITHE FRANCOIS GIRBAUD,MASCULINO,JEAN,549900.0,4.0,0.0,10.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,MARITHE FRANCOIS GIRBAUD,MASCULINO,JEAN,619900.0,2.0,0.0,2.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,MARITHE FRANCOIS GIRBAUD,MASCULINO,JEAN,669900.0,6.0,0.0,6.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,MARITHE FRANCOIS GIRBAUD,MASCULINO,PANTALON,349900.0,8.0,2.0,12.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,MARITHE FRANCOIS GIRBAUD,MASCULINO,POLO,199900.0,10.0,0.0,21.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,MARITHE FRANCOIS GIRBAUD,MASCULINO,POLO,229900.0,8.0,0.0,8.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,MARITHE FRANCOIS GIRBAUD,MASCULINO,POLO,249900.0,12.0,4.0,18.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,MARITHE FRANCOIS GIRBAUD,MASCULINO,POLO,289900.0,2.0,0.0,2.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,MONASTERY,MASCULINO,CAMISETA,390000.0,5.0,0.0,0.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,MONASTERY,MASCULINO,CAMISETA,410000.0,13.0,0.0,4.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,MONASTERY,MASCULINO,CAMISETA,420000.0,12.0,2.0,12.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,MONASTERY,MASCULINO,CAMISETA,430000.0,4.0,0.0,1.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,MONASTERY,MASCULINO,CAMISETA,440000.0,3.0,0.0,0.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,MONASTERY,MASCULINO,CAMISETA,450000.0,6.0,0.0,19.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,MONASTERY,MASCULINO,CAMISETA,480000.0,19.0,0.0,12.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,MONASTERY,MASCULINO,CAMISETA,510000.0,3.0,0.0,1.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,MONASTERY,MASCULINO,POLO,450000.0,5.0,0.0,18.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,MONASTERY,MASCULINO,TENIS,1200000.0,1.0,0.0,8.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,MONASTERY,UNISEX,GORRO,290000.0,3.0,1.0,2.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,MONASTERY,UNISEX,GORRO,320000.0,7.0,4.0,0.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,MONASTERY,UNISEX,GORRO,340000.0,10.0,6.0,12.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,NEW BALANCE,FEMENINO,TENIS,599900.0,43.0,10.0,49.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,NEW BALANCE,FEMENINO,TENIS,649900.0,1.0,1.0,1.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,NEW BALANCE,FEMENINO,TENIS,659900.0,23.0,4.0,5.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,NEW BALANCE,FEMENINO,TENIS,664900.0,8.0,0.0,8.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,NEW BALANCE,FEMENINO,TENIS,964900.0,4.0,0.0,0.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,NEW BALANCE,MASCULINO,TENIS,604900.0,3.0,3.0,8.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,NEW BALANCE,MASCULINO,TENIS,719900.0,6.0,0.0,1.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,NEW BALANCE,MASCULINO,TENIS,899900.0,6.0,0.0,0.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,NEW BALANCE,MASCULINO,TENIS,994900.0,15.0,0.0,5.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,NEW BALANCE,MASCULINO,TENIS,999900.0,6.0,0.0,0.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,NEW BALANCE,UNISEX,TENIS,604900.0,2.0,1.0,1.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,NEW BALANCE,UNISEX,TENIS,649900.0,21.0,1.0,23.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,NEW BALANCE,UNISEX,TENIS,719900.0,6.0,0.0,1.0
Pilatos,Franquicia,PILATOS VIVA TUNJA,NEW BALANCE,UNISEX,TENIS,819900.0,1.0,1.0,1.0
