Canal,Formato,Tienda,Marca,Genero,Tipo,Cantidad_Inventario,Cantidad_Ventas,Precio_Lista_Mediana,n_skus_inventario,n_skus_con_ventas,n_registros_inv,flag_confiable,flag_tiene_ventas
Pilatos,Mixta,PILATOS PREMIUM SOPO,NEW BALANCE,MASCULINO,CAMISETA,2.0,3.0,355900.0,2,3,2,False,True
Pilatos,Mixta,PILATOS SAN NICOLAS RIONEGRO,NEW BALANCE,MASCULINO,CAMISETA,1.0,4.0,189900.0,1,3,1,False,True
Pilatos,Mixta,PILATOS UNICO PEREIRA,NEW BALANCE,MASCULINO,CAMISETA,10.0,0.0,264900.0,10,0,10,True,False
Pilatos,Mixta,PILATOS UNICO VILLAVICENCIO,NEW BALANCE,MASCULINO,CAMISETA,1.0,0.0,284900.0,1,0,1,False,False
Pilatos,Linea,MOVIL EVENTO 2,NEW BALANCE,MASCULINO,CHAQUETA,13.0,0.0,429900.0,7,0,7,False,False
NewBalance,Linea,NEW BALANCE ARBOLEDA,NEW BALANCE,MASCULINO,CHAQUETA,46.0,18.0,699900.0,30,15,30,True,True
NewBalance,Linea,NEW BALANCE BUENAVISTA BARRANQUILLA,NEW BALANCE,MASCULINO,CHAQUETA,9.0,2.0,1019900.0,7,2,7,False,True
NewBalance,Linea,NEW BALANCE CARACOLI BUCARAMANGA,NEW BALANCE,MASCULINO,CHAQUETA,42.0,8.0,634900.0,33,7,33,True,True
NewBalance,Linea,NEW BALANCE EL TESORO MEDELLIN,NEW BALANCE,MASCULINO,CHAQUETA,67.0,36.0,1019900.0,36,27,36,True,True
NewBalance,Linea,NEW BALANCE FLORIDA PARQUE COMERCIAL,NEW BALANCE,MASCULINO,CHAQUETA,25.0,0.0,634900.0,20,0,20,True,False
NewBalance,Linea,NEW BALANCE MALL PLAZA CARTAGENA,NEW BALANCE,MASCULINO,CHAQUETA,24.0,0.0,614900.0,18,0,18,True,False
NewBalance,Linea,NEW BALANCE MALL PLAZA MANIZALES,NEW BALANCE,MASCULINO,CHAQUETA,16.0,0.0,529900.0,13,0,13,True,False
NewBalance,Mixta,NEW BALANCE MAYORCA SABANETA,NEW BALANCE,MASCULINO,CHAQUETA,10.0,6.0,659900.0,7,6,7,False,True
NewBalance,Linea,NEW BALANCE NQS MALLPLAZA BOGOTA,NEW BALANCE,MASCULINO,CHAQUETA,52.0,0.0,634900.0,41,0,41,True,False
NewBalance,Linea,NEW BALANCE PLAZA FABRICATO BELLO,NEW BALANCE,MASCULINO,CHAQUETA,10.0,0.0,659900.0,10,0,10,True,False
NewBalance,Linea,NEW BALANCE VIVA ENVIGADO,NEW BALANCE,MASCULINO,CHAQUETA,43.0,0.0,699900.0,30,0,30,True,False
Pilatos,Outlet,PILATOS DE MODA PRIME OUTLET LC 108,NEW BALANCE,MASCULINO,CHAQUETA,12.0,2.0,662400.0,10,2,10,True,True
Pilatos,Linea,PILATOS NUESTRO BOGOTA,NEW BALANCE,MASCULINO,CHAQUETA,7.0,1.0,469900.0,5,1,5,False,True
Pilatos,Outlet,PILATOS NUESTRO MONTERIA,NEW BALANCE,MASCULINO,CHAQUETA,18.0,4.0,664900.0,18,4,18,True,True
Pilatos,Outlet,PILATOS OUTLET AMERICAS 2 BOGOTA,NEW BALANCE,MASCULINO,CHAQUETA,21.0,0.0,629900.0,11,0,11,True,False
NewBalance,Linea,NEW BALANCE ARBOLEDA,NEW BALANCE,MASCULINO,GORRO,12.0,27.0,152900.0,6,11,6,False,True
NewBalance,Linea,NEW BALANCE BUENAVISTA BARRANQUILLA,NEW BALANCE,MASCULINO,GORRO,6.0,6.0,159900.0,6,4,6,False,True
NewBalance,Linea,NEW BALANCE CARACOLI BUCARAMANGA,NEW BALANCE,MASCULINO,GORRO,11.0,15.0,152900.0,8,10,8,False,True
NewBalance,Linea,NEW BALANCE MALL PLAZA CARTAGENA,NEW BALANCE,MASCULINO,GORRO,12.0,0.0,149900.0,7,0,7,False,False
NewBalance,Linea,NEW BALANCE MALL PLAZA MANIZALES,NEW BALANCE,MASCULINO,GORRO,6.0,0.0,139900.0,5,0,5,False,False
NewBalance,Mixta,NEW BALANCE MAYORCA SABANETA,NEW BALANCE,MASCULINO,GORRO,8.0,15.0,164900.0,4,11,4,False,True
NewBalance,Linea,NEW BALANCE NQS MALLPLAZA BOGOTA,NEW BALANCE,MASCULINO,GORRO,2.0,0.0,169900.0,2,0,2,False,False
NewBalance,Linea,NEW BALANCE PLAZA FABRICATO BELLO,NEW BALANCE,MASCULINO,GORRO,10.0,0.0,144900.0,10,0,10,True,False
NewBalance,Linea,NEW BALANCE VIVA ENVIGADO,NEW BALANCE,MASCULINO,GORRO,9.0,0.0,139900.0,9,0,9,False,False
Pilatos,Outlet,PILATOS DE MODA PRIME OUTLET LC 108,NEW BALANCE,MASCULINO,GORRO,6.0,6.0,139900.0,4,5,4,False,True
Pilatos,Linea,PILATOS NUESTRO BOGOTA,NEW BALANCE,MASCULINO,GORRO,1.0,1.0,137900.0,1,1,1,False,True
Pilatos,Outlet,PILATOS NUESTRO MONTERIA,NEW BALANCE,MASCULINO,GORRO,8.0,17.0,167400.0,8,8,8,False,True
Pilatos,Outlet,PILATOS OUTLET AMERICAS 2 BOGOTA,NEW BALANCE,MASCULINO,GORRO,3.0,0.0,194900.0,1,0,1,False,False
Pilatos,Outlet,PILATOS OUTLET LA TORRE ITAGUI,NEW BALANCE,MASCULINO,GORRO,6.0,0.0,194900.0,3,0,3,False,False
Pilatos,Linea,PILATOS UNICO CALI 2,NEW BALANCE,MASCULINO,GORRO,4.0,1.0,149900.0,4,1,4,False,True
Pilatos,Mixta,PILATOS UNICO PASTO,NEW BALANCE,MASCULINO,GORRO,2.0,1.0,194900.0,2,1,2,False,True
Pilatos,Mixta,PILATOS UNICO PEREIRA,NEW BALANCE,MASCULINO,GORRO,1.0,4.0,159900.0,1,4,1,False,True
Pilatos,Mixta,PILATOS UNICO VILLAVICENCIO,NEW BALANCE,MASCULINO,GORRO,2.0,1.0,182400.0,2,1,2,False,True
NewBalance,Linea,NEW BALANCE ARBOLEDA,NEW BALANCE,MASCULINO,MATERIAL PUBLICITARIO,2.0,0.0,25000.0,2,0,2,False,False
NewBalance,Linea,NEW BALANCE BUENAVISTA BARRANQUILLA,NEW BALANCE,MASCULINO,MATERIAL PUBLICITARIO,19.0,0.0,25000.0,8,0,8,False,False
NewBalance,Linea,NEW BALANCE CARACOLI BUCARAMANGA,NEW BALANCE,MASCULINO,MATERIAL PUBLICITARIO,18.0,0.0,25000.0,10,0,10,True,False
NewBalance,Linea,NEW BALANCE EL TESORO MEDELLIN,NEW BALANCE,MASCULINO,MATERIAL PUBLICITARIO,44.0,0.0,25000.0,10,0,10,True,False
NewBalance,Linea,NEW BALANCE MALL PLAZA CARTAGENA,NEW BALANCE,MASCULINO,MATERIAL PUBLICITARIO,13.0,0.0,25000.0,10,0,10,True,False
NewBalance,Linea,NEW BALANCE MALL PLAZA MANIZALES,NEW BALANCE,MASCULINO,MATERIAL PUBLICITARIO,18.0,0.0,25000.0,10,0,10,True,False
Pilatos,Linea,PILATOS BUENAVISTA BARRANQUILLA,NEW BALANCE,MASCULINO,MATERIAL PUBLICITARIO,1.0,0.0,25000.0,1,0,1,False,False
Pilatos,Linea,PILATOS NQS MALL PLAZA BOGOTA,NEW BALANCE,MASCULINO,MATERIAL PUBLICITARIO,22.0,0.0,25000.0,10,0,10,True,False
NewBalance,Linea,NEW BALANCE ARBOLEDA,NEW BALANCE,MASCULINO,MEDIAS,19.0,52.0,127900.0,13,26,13,True,True
NewBalance,Linea,NEW BALANCE BUENAVISTA BARRANQUILLA,NEW BALANCE,MASCULINO,MEDIAS,22.0,41.0,124900.0,15,21,15,True,True
NewBalance,Linea,NEW BALANCE CARACOLI BUCARAMANGA,NEW BALANCE,MASCULINO,MEDIAS,14.0,32.0,133900.0,10,20,10,True,True
NewBalance,Linea,NEW BALANCE EL TESORO MEDELLIN,NEW BALANCE,MASCULINO,MEDIAS,26.0,68.0,109900.0,16,30,16,True,True
NewBalance,Linea,NEW BALANCE FLORIDA PARQUE COMERCIAL,NEW BALANCE,MASCULINO,MEDIAS,1.0,0.0,139900.0,1,0,1,False,False
NewBalance,Linea,NEW BALANCE MALL PLAZA CARTAGENA,NEW BALANCE,MASCULINO,MEDIAS,28.0,0.0,109900.0,14,0,14,True,False
NewBalance,Linea,NEW BALANCE MALL PLAZA MANIZALES,NEW BALANCE,MASCULINO,MEDIAS,23.0,0.0,127900.0,17,0,17,True,False
NewBalance,Mixta,NEW BALANCE MAYORCA SABANETA,NEW BALANCE,MASCULINO,MEDIAS,23.0,36.0,109900.0,16,23,16,True,True
NewBalance,Linea,NEW BALANCE NQS MALLPLAZA BOGOTA,NEW BALANCE,MASCULINO,MEDIAS,33.0,0.0,109900.0,20,0,20,True,False
NewBalance,Linea,NEW BALANCE PLAZA FABRICATO BELLO,NEW BALANCE,MASCULINO,MEDIAS,21.0,0.0,109900.0,15,0,15,True,False
NewBalance,Linea,NEW BALANCE VIVA ENVIGADO,NEW BALANCE,MASCULINO,MEDIAS,14.0,0.0,117400.0,12,0,12,True,False
Pilatos,Linea,PILATOS ACCESORIOS PUERTA DEL NORTE BELL,NEW BALANCE,MASCULINO,MEDIAS,19.0,8.0,93900.0,11,7,11,True,True
Pilatos,Linea,PILATOS ACCESORIOS SAN NICOLAS RIONEGRO,NEW BALANCE,MASCULINO,MEDIAS,17.0,3.0,93900.0,9,3,9,False,True
Pilatos,Linea,PILATOS ARBOLEDA PEREIRA,NEW BALANCE,MASCULINO,MEDIAS,6.0,11.0,124900.0,3,8,3,False,True
Pilatos,Linea,PILATOS CHIPICHAPE CALI,NEW BALANCE,MASCULINO,MEDIAS,28.0,20.0,96900.0,12,8,12,True,True
Pilatos,Outlet,PILATOS DE MODA PRIME OUTLET LC 108,NEW BALANCE,MASCULINO,MEDIAS,1.0,3.0,99900.0,1,3,1,False,True
Pilatos,Linea,PILATOS EL TESORO MEDELLIN,NEW BALANCE,MASCULINO,MEDIAS,1.0,3.0,124900.0,1,2,1,False,True
Pilatos,Linea,PILATOS FLORIDA PARQUE COMERCIAL,NEW BALANCE,MASCULINO,MEDIAS,40.0,5.0,99900.0,15,4,15,True,True
Pilatos,Linea,PILATOS GRAN ESTACION BOGOTA,NEW BALANCE,MASCULINO,MEDIAS,1.0,7.0,124900.0,1,5,1,False,True
Pilatos,Linea,PILATOS LA HERRADURA TULUA,NEW BALANCE,MASCULINO,MEDIAS,23.0,0.0,93900.0,12,0,12,True,False
Pilatos,Franquicia,PILATOS MALL PLAZA MANIZALES,NEW BALANCE,MASCULINO,MEDIAS,36.0,10.0,99900.0,17,6,17,True,True
Pilatos,Mixta,PILATOS MAYORCA SABANETA,NEW BALANCE,MASCULINO,MEDIAS,23.0,14.0,99900.0,13,8,13,True,True
Pilatos,Linea,PILATOS MEGAMALL BUCARAMANGA,NEW BALANCE,MASCULINO,MEDIAS,16.0,3.0,93900.0,8,3,8,False,True
Pilatos,Linea,PILATOS NUESTRO BOGOTA,NEW BALANCE,MASCULINO,MEDIAS,5.0,10.0,93900.0,2,6,2,False,True
Pilatos,Outlet,PILATOS NUESTRO MONTERIA,NEW BALANCE,MASCULINO,MEDIAS,6.0,38.0,93900.0,5,14,5,False,True
Pilatos,Outlet,PILATOS OUTLET AMERICAS 2 BOGOTA,NEW BALANCE,MASCULINO,MEDIAS,52.0,0.0,93900.0,12,0,12,True,False
Pilatos,Outlet,PILATOS OUTLET LA TORRE ITAGUI,NEW BALANCE,MASCULINO,MEDIAS,5.0,0.0,93900.0,4,0,4,False,False
Pilatos,Linea,PILATOS SANTAFE MEDELLIN,NEW BALANCE,MASCULINO,MEDIAS,14.0,14.0,93900.0,6,8,6,False,True
Pilatos,Linea,PILATOS UNICENTRO ARMENIA,NEW BALANCE,MASCULINO,MEDIAS,34.0,2.0,98400.0,20,2,20,True,True
Pilatos,Outlet,PILATOS UNICENTRO PEREIRA,NEW BALANCE,MASCULINO,MEDIAS,18.0,0.0,93900.0,9,0,9,False,False
Pilatos,Mixta,PILATOS UNICO BUCARAMANGA,NEW BALANCE,MASCULINO,MEDIAS,1.0,5.0,93900.0,1,2,1,False,True
Pilatos,Mixta,PILATOS UNICO PEREIRA,NEW BALANCE,MASCULINO,MEDIAS,1.0,8.0,93900.0,1,3,1,False,True
Pilatos,Linea,PILATOS VIVA LC 143 ENVIGADO,NEW BALANCE,MASCULINO,MEDIAS,14.0,15.0,93900.0,6,10,6,False,True
NewBalance,Linea,NEW BALANCE ARBOLEDA,NEW BALANCE,MASCULINO,PANTALON,6.0,24.0,459900.0,4,10,4,False,True
NewBalance,Linea,NEW BALANCE BUENAVISTA BARRANQUILLA,NEW BALANCE,MASCULINO,PANTALON,7.0,16.0,549900.0,5,10,5,False,True
NewBalance,Linea,NEW BALANCE CARACOLI BUCARAMANGA,NEW BALANCE,MASCULINO,PANTALON,6.0,2.0,499900.0,4,2,4,False,True
NewBalance,Linea,NEW BALANCE EL TESORO MEDELLIN,NEW BALANCE,MASCULINO,PANTALON,3.0,20.0,524900.0,2,11,2,False,True
NewBalance,Linea,NEW BALANCE FLORIDA PARQUE COMERCIAL,NEW BALANCE,MASCULINO,PANTALON,11.0,0.0,549900.0,6,0,6,False,False
NewBalance,Linea,NEW BALANCE MALL PLAZA CARTAGENA,NEW BALANCE,MASCULINO,PANTALON,5.0,0.0,549900.0,4,0,4,False,False
NewBalance,Linea,NEW BALANCE MALL PLAZA MANIZALES,NEW BALANCE,MASCULINO,PANTALON,9.0,0.0,549900.0,7,0,7,False,False
NewBalance,Mixta,NEW BALANCE MAYORCA SABANETA,NEW BALANCE,MASCULINO,PANTALON,8.0,0.0,549900.0,6,0,6,False,False
NewBalance,Linea,NEW BALANCE NQS MALLPLAZA BOGOTA,NEW BALANCE,MASCULINO,PANTALON,5.0,0.0,459900.0,4,0,4,False,False
NewBalance,Linea,NEW BALANCE PLAZA FABRICATO BELLO,NEW BALANCE,MASCULINO,PANTALON,9.0,0.0,549900.0,7,0,7,False,False
NewBalance,Linea,NEW BALANCE VIVA ENVIGADO,NEW BALANCE,MASCULINO,PANTALON,1.0,0.0,499900.0,1,0,1,False,False
Pilatos,Mixta,PILATOS UNICO PEREIRA,NEW BALANCE,MASCULINO,PROTECCION,1.0,0.0,164900.0,1,0,1,False,False
NewBalance,Linea,NEW BALANCE CARACOLI BUCARAMANGA,NEW BALANCE,MASCULINO,SANDALIAS,2.0,3.0,239900.0,2,3,2,False,True
NewBalance,Linea,NEW BALANCE EL TESORO MEDELLIN,NEW BALANCE,MASCULINO,SANDALIAS,2.0,1.0,239900.0,2,1,2,False,True
NewBalance,Linea,NEW BALANCE MALL PLAZA MANIZALES,NEW BALANCE,MASCULINO,SANDALIAS,4.0,0.0,239900.0,4,0,4,False,False
NewBalance,Mixta,NEW BALANCE MAYORCA SABANETA,NEW BALANCE,MASCULINO,SANDALIAS,7.0,0.0,599900.0,7,0,7,False,False
NewBalance,Linea,NEW BALANCE PLAZA FABRICATO BELLO,NEW BALANCE,MASCULINO,SANDALIAS,9.0,0.0,599900.0,8,0,8,False,False
Pilatos,Outlet,PILATOS OUTLET AMERICAS 2 BOGOTA,NEW BALANCE,MASCULINO,SANDALIAS,2.0,0.0,239900.0,2,0,2,False,False
Pilatos,Outlet,PILATOS OUTLET LA TORRE ITAGUI,NEW BALANCE,MASCULINO,SANDALIAS,2.0,0.0,239900.0,1,0,1,False,False
Pilatos,Linea,MOVIL EVENTO 2,NEW BALANCE,MASCULINO,SUDADERA,13.0,5.0,427400.0,10,5,10,True,True
NewBalance,Linea,NEW BALANCE ARBOLEDA,NEW BALANCE,MASCULINO,SUDADERA,9.0,2.0,559900.0,7,2,7,False,True
NewBalance,Linea,NEW BALANCE BUENAVISTA BARRANQUILLA,NEW BALANCE,MASCULINO,SUDADERA,2.0,1.0,539900.0,2,1,2,False,True
NewBalance,Linea,NEW BALANCE CARACOLI BUCARAMANGA,NEW BALANCE,MASCULINO,SUDADERA,7.0,0.0,539900.0,7,0,7,False,False
NewBalance,Linea,NEW BALANCE EL TESORO MEDELLIN,NEW BALANCE,MASCULINO,SUDADERA,8.0,9.0,549900.0,6,7,6,False,True
NewBalance,Linea,NEW BALANCE FLORIDA PARQUE COMERCIAL,NEW BALANCE,MASCULINO,SUDADERA,2.0,0.0,539900.0,2,0,2,False,False
NewBalance,Linea,NEW BALANCE MALL PLAZA CARTAGENA,NEW BALANCE,MASCULINO,SUDADERA,1.0,0.0,539900.0,1,0,1,False,False
NewBalance,Linea,NEW BALANCE MALL PLAZA MANIZALES,NEW BALANCE,MASCULINO,SUDADERA,1.0,0.0,539900.0,1,0,1,False,False
NewBalance,Mixta,NEW BALANCE MAYORCA SABANETA,NEW BALANCE,MASCULINO,SUDADERA,10.0,4.0,419900.0,10,4,10,True,True
NewBalance,Linea,NEW BALANCE NQS MALLPLAZA BOGOTA,NEW BALANCE,MASCULINO,SUDADERA,7.0,0.0,549900.0,6,0,6,False,False
NewBalance,Linea,NEW BALANCE PLAZA FABRICATO BELLO,NEW BALANCE,MASCULINO,SUDADERA,11.0,0.0,419900.0,9,0,9,False,False
NewBalance,Linea,NEW BALANCE VIVA ENVIGADO,NEW BALANCE,MASCULINO,SUDADERA,5.0,0.0,559900.0,4,0,4,False,False
Pilatos,Outlet,PILATOS DE MODA PRIME OUTLET LC 108,NEW BALANCE,MASCULINO,SUDADERA,2.0,6.0,419900.0,1,5,1,False,True
Pilatos,Linea,PILATOS NUESTRO BOGOTA,NEW BALANCE,MASCULINO,SUDADERA,26.0,1.0,429900.0,13,1,13,True,True
Pilatos,Outlet,PILATOS OUTLET AMERICAS 2 BOGOTA,NEW BALANCE,MASCULINO,SUDADERA,19.0,0.0,419900.0,14,0,14,True,False
Pilatos,Outlet,PILATOS OUTLET LA TORRE ITAGUI,NEW BALANCE,MASCULINO,SUDADERA,1.0,0.0,357900.0,1,0,1,False,False
Pilatos,Mixta,PILATOS UNICO BARRANQUILLA,NEW BALANCE,MASCULINO,SUDADERA,13.0,9.0,429900.0,7,8,7,False,True
Pilatos,Mixta,PILATOS UNICO BUCARAMANGA,NEW BALANCE,MASCULINO,SUDADERA,1.0,1.0,409900.0,1,1,1,False,True
Pilatos,Mixta,PILATOS UNICO PEREIRA,NEW BALANCE,MASCULINO,SUDADERA,1.0,0.0,424900.0,1,0,1,False,False
MFG,Linea,MFG CARACOLI BUCARAMANGA,NEW BALANCE,MASCULINO,TENIS,7.0,0.0,594900.0,6,0,6,False,False
MFG,Linea,MFG FLORIDA PARQUE COMERCIAL,NEW BALANCE,MASCULINO,TENIS,4.0,2.0,594900.0,4,2,4,False,True
MFG,Linea,MFG MULTIPLAZA LA FELICIDAD BOGOTA,NEW BALANCE,MASCULINO,TENIS,5.0,1.0,594900.0,4,1,4,False,True
MFG,Linea,MFG OVIEDO MEDELLIN,NEW BALANCE,MASCULINO,TENIS,10.0,3.0,594900.0,7,2,7,False,True
MFG,Linea,MFG PLAZA FABRICATO BELLO,NEW BALANCE,MASCULINO,TENIS,2.0,1.0,594900.0,2,1,2,False,True
MFG,Linea,MFG SAN NICOLAS RIONEGRO,NEW BALANCE,MASCULINO,TENIS,1.0,2.0,594900.0,1,2,1,False,True
MFG,Linea,MFG VIVA BARRANQUILLA,NEW BALANCE,MASCULINO,TENIS,3.0,2.0,594900.0,3,1,3,False,True
Pilatos,Linea,MOVIL EVENTO 1,NEW BALANCE,MASCULINO,TENIS,43.0,13.0,597900.0,41,13,41,True,True
Pilatos,Linea,MOVIL EVENTO 2,NEW BALANCE,MASCULINO,TENIS,46.0,41.0,664900.0,46,38,46,True,True
NewBalance,Linea,NEW BALANCE ARBOLEDA,NEW BALANCE,MASCULINO,TENIS,453.0,332.0,949900.0,362,252,362,True,True
NewBalance,Linea,NEW BALANCE BUENAVISTA BARRANQUILLA,NEW BALANCE,MASCULINO,TENIS,336.0,240.0,829900.0,238,203,238,True,True
NewBalance,Linea,NEW BALANCE CARACOLI BUCARAMANGA,NEW BALANCE,MASCULINO,TENIS,476.0,407.0,899900.0,398,282,398,True,True
NewBalance,Linea,NEW BALANCE EL TESORO MEDELLIN,NEW BALANCE,MASCULINO,TENIS,661.0,873.0,949900.0,470,590,470,True,True
NewBalance,Linea,NEW BALANCE FLORIDA PARQUE COMERCIAL,NEW BALANCE,MASCULINO,TENIS,350.0,0.0,829900.0,253,0,253,True,False
NewBalance,Linea,NEW BALANCE MALL PLAZA CARTAGENA,NEW BALANCE,MASCULINO,TENIS,342.0,0.0,889900.0,282,0,282,True,False
NewBalance,Linea,NEW BALANCE MALL PLAZA MANIZALES,NEW BALANCE,MASCULINO,TENIS,281.0,0.0,829900.0,227,0,227,True,False
NewBalance,Mixta,NEW BALANCE MAYORCA SABANETA,NEW BALANCE,MASCULINO,TENIS,429.0,358.0,829900.0,384,309,384,True,True
NewBalance,Linea,NEW BALANCE NQS MALLPLAZA BOGOTA,NEW BALANCE,MASCULINO,TENIS,463.0,0.0,899900.0,370,0,370,True,False
NewBalance,Linea,NEW BALANCE PLAZA FABRICATO BELLO,NEW BALANCE,MASCULINO,TENIS,455.0,0.0,724900.0,375,0,375,True,False
NewBalance,Linea,NEW BALANCE VIVA ENVIGADO,NEW BALANCE,MASCULINO,TENIS,348.0,0.0,924900.0,284,0,284,True,False
Pilatos,Franquicia,PILATOS  LETICIA AMAZONAS,NEW BALANCE,MASCULINO,TENIS,47.0,20.0,899900.0,47,20,47,True,True
Pilatos,Franquicia,PILATOS ACCESORIOS CALLE 6 POPAYAN,NEW BALANCE,MASCULINO,TENIS,29.0,7.0,947400.0,28,7,28,True,True
Pilatos,Franquicia,PILATOS ACCESORIOS MALL PLAZA MANIZALES,NEW BALANCE,MASCULINO,TENIS,85.0,64.0,899900.0,64,52,64,True,True
Pilatos,Linea,PILATOS ACCESORIOS PARQUE LA COLINA BOGO,NEW BALANCE,MASCULINO,TENIS,61.0,15.0,899900.0,56,14,56,True,True
Pilatos,Linea,PILATOS ACCESORIOS PUERTA DEL NORTE BELL,NEW BALANCE,MASCULINO,TENIS,71.0,97.0,949900.0,62,85,62,True,True
Pilatos,Linea,PILATOS ACCESORIOS SAN NICOLAS RIONEGRO,NEW BALANCE,MASCULINO,TENIS,59.0,66.0,949900.0,50,55,50,True,True
Pilatos,Linea,PILATOS ACCESORIOS VIVA ENVIGADO,NEW BALANCE,MASCULINO,TENIS,95.0,71.0,924900.0,94,65,94,True,True
Pilatos,Linea,PILATOS ARBOLEDA PEREIRA,NEW BALANCE,MASCULINO,TENIS,125.0,101.0,969900.0,111,91,111,True,True
Pilatos,Linea,PILATOS ARKADIA LC 175 MEDELLIN,NEW BALANCE,MASCULINO,TENIS,65.0,27.0,994900.0,54,25,54,True,True
Pilatos,Linea,PILATOS ARRECIFE SANTA MARTA,NEW BALANCE,MASCULINO,TENIS,55.0,9.0,899900.0,51,9,51,True,True
Pilatos,Linea,PILATOS BUENAVISTA BARRANQUILLA,NEW BALANCE,MASCULINO,TENIS,84.0,15.0,899900.0,58,15,58,True,True
Pilatos,Linea,PILATOS BUENAVISTA MONTERIA,NEW BALANCE,MASCULINO,TENIS,90.0,37.0,719900.0,88,36,88,True,True
Pilatos,Linea,PILATOS BUENAVISTA SANTA MARTA,NEW BALANCE,MASCULINO,TENIS,81.0,38.0,724900.0,76,36,76,True,True
Pilatos,Franquicia,PILATOS CACIQUE BUCARAMANGA,NEW BALANCE,MASCULINO,TENIS,67.0,19.0,969900.0,55,18,55,True,True
Pilatos,Franquicia,PILATOS CAMPANARIO POPAYAN,NEW BALANCE,MASCULINO,TENIS,42.0,13.0,969900.0,34,13,34,True,True
Pilatos,Linea,PILATOS CARACOLI BUCARAMANGA,NEW BALANCE,MASCULINO,TENIS,55.0,25.0,982400.0,44,24,44,True,True
Pilatos,Linea,PILATOS CARIBE PLAZA CARTAGENA,NEW BALANCE,MASCULINO,TENIS,49.0,13.0,994900.0,42,13,42,True,True
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,NEW BALANCE,MASCULINO,TENIS,81.0,58.0,705900.0,61,49,61,True,True
Pilatos,Linea,PILATOS CHIPICHAPE CALI,NEW BALANCE,MASCULINO,TENIS,64.0,25.0,994900.0,54,23,54,True,True
Pilatos,Outlet,PILATOS DE MODA PRIME OUTLET LC 108,NEW BALANCE,MASCULINO,TENIS,155.0,92.0,705900.0,113,78,113,True,True
Pilatos,Linea,PILATOS EL TESORO MEDELLIN,NEW BALANCE,MASCULINO,TENIS,124.0,72.0,949900.0,103,66,103,True,True
Pilatos,Linea,PILATOS FLORIDA PARQUE COMERCIAL,NEW BALANCE,MASCULINO,TENIS,25.0,17.0,994900.0,23,14,23,True,True
Pilatos,Franquicia,PILATOS FUSAGASUGA,NEW BALANCE,MASCULINO,TENIS,48.0,7.0,899900.0,46,7,46,True,True
Pilatos,Linea,PILATOS GRAN ESTACION BOGOTA,NEW BALANCE,MASCULINO,TENIS,124.0,57.0,924900.0,110,52,110,True,True
Pilatos,Linea,PILATOS GRAN PLAZA IPIALES,NEW BALANCE,MASCULINO,TENIS,77.0,49.0,969900.0,74,38,74,True,True
Pilatos,Franquicia,PILATOS IPIALES,NEW BALANCE,MASCULINO,TENIS,157.0,27.0,779900.0,151,26,151,True,True
Pilatos,Linea,PILATOS JARDIN PLAZA CALI,NEW BALANCE,MASCULINO,TENIS,93.0,34.0,949900.0,70,33,70,True,True
Pilatos,Linea,PILATOS JEANS ANDINO BOGOTA,NEW BALANCE,MASCULINO,TENIS,5.0,1.0,899900.0,5,1,5,False,True
Pilatos,Franquicia,PILATOS LA ESTACION IBAGUE,NEW BALANCE,MASCULINO,TENIS,33.0,21.0,969900.0,31,19,31,True,True
Pilatos,Linea,PILATOS LA HERRADURA TULUA,NEW BALANCE,MASCULINO,TENIS,54.0,9.0,994900.0,44,8,44,True,True
Pilatos,Franquicia,PILATOS LLANOGRANDE PALMIRA,NEW BALANCE,MASCULINO,TENIS,165.0,50.0,719900.0,137,45,137,True,True
Pilatos,Linea,PILATOS MALL PLAZA CARTAGENA,NEW BALANCE,MASCULINO,TENIS,82.0,29.0,719900.0,59,27,59,True,True
Pilatos,Franquicia,PILATOS MALL PLAZA MANIZALES,NEW BALANCE,MASCULINO,TENIS,71.0,59.0,949900.0,63,50,63,True,True
Pilatos,Mixta,PILATOS MAYORCA SABANETA,NEW BALANCE,MASCULINO,TENIS,20.0,41.0,475900.0,17,39,17,True,True
Pilatos,Linea,PILATOS MEGAMALL BUCARAMANGA,NEW BALANCE,MASCULINO,TENIS,90.0,30.0,899900.0,82,29,82,True,True
Pilatos,Linea,PILATOS MULTIPLAZA LA FELICIDAD BOGOTA,NEW BALANCE,MASCULINO,TENIS,104.0,45.0,994900.0,96,43,96,True,True
Pilatos,Linea,PILATOS NQS MALL PLAZA BOGOTA,NEW BALANCE,MASCULINO,TENIS,25.0,26.0,994900.0,24,26,24,True,True
Pilatos,Linea,PILATOS NUESTRO BOGOTA,NEW BALANCE,MASCULINO,TENIS,76.0,36.0,664900.0,56,32,56,True,True
Pilatos,Outlet,PILATOS OUTLET AMERICAS 2 BOGOTA,NEW BALANCE,MASCULINO,TENIS,303.0,0.0,689900.0,216,0,216,True,False
Pilatos,Outlet,PILATOS OUTLET LA TORRE ITAGUI,NEW BALANCE,MASCULINO,TENIS,82.0,0.0,717900.0,64,0,64,True,False
Pilatos,Outlet,PILATOS PLAZA CENTRAL  BOGOTA,NEW BALANCE,MASCULINO,TENIS,39.0,0.0,947400.0,30,0,30,True,False
Pilatos,Linea,PILATOS PLAZA FABRICATO BELLO,NEW BALANCE,MASCULINO,TENIS,36.0,39.0,994900.0,34,38,34,True,True
