Mes_Cierre,Codigo_Tienda,Tienda,Ciudad,Formato,Jefe_Zona,Target_Tasa_Recompra,Ticket_Promedio_3M,AUR_Neto_3M,Porcentaje_Descuento_3M,Tasa_Devolucion_Dinero_3M,Share_Bottoms_3M,Share_Tops_3M,Share_Calzado_3M,Share_Accesorios_3M,Share_MarcasPropias_3M,Share_Outlet_3M,Share_Femenino_3M,Share_Masculino_3M,UPT_3M,Penetracion_Bottoms_3M,Tasa_Outfit_Completo_3M,Tasa_Captura_HabeasData_3M,Tasa_Captura_Email_3M,Tasa_Captura_Celular_3M,Antiguedad_Promedio_Ponderada_3M
2024-11-01,615,SUPERDRY NUESTRO BOGOTA,"Bogotá, D.C.",Superdry,HERNANDEZ TELLEZ SANDRA PAOLA,0.0845,520929.22,294594.46,0.3422,0.0183,0.0521,0.8053,0.0412,0.7905,1.0,0.849,0.2123,0.7877,1.82,0.0976,0.0366,0.1646,0.1768,0.189,2.8
2024-11-01,414,DIESEL SANTAFE MEDELLIN,Medellín,Diesel,ACEVEDO GALLO CLARA INES,0.0843,1631627.5,989865.01,0.167,0.0465,0.3775,0.1821,0.3249,0.2039,1.0,0.7919,0.3059,0.6764,1.73,0.31,0.05,0.22,0.2367,0.2317,126.6
2024-11-01,M08,MFG BUENAVISTA BARRANQUILLA,Barranquilla,MFG,HENAO LOPEZ MARIBEL,0.0838,383885.1,209937.16,0.123,0.0313,0.4352,0.4029,0.0832,0.2898,0.9568,0.7671,0.2649,0.7351,1.88,0.4,0.1667,0.2333,0.2571,0.2524,82.3
2024-11-01,M06,MFG VIVA BARRANQUILLA,Barranquilla,MFG,HENAO LOPEZ MARIBEL,0.0829,375671.18,191617.51,0.2169,0.0371,0.4927,0.3746,0.064,0.2523,0.9733,0.7993,0.2802,0.7198,2.03,0.4298,0.1009,0.2237,0.2281,0.2105,95.7
2024-11-01,619,SUPERDRY ARBOLEDA PEREIRA,Pereira,Superdry,HERNANDEZ TELLEZ SANDRA PAOLA,0.0823,393753.25,273040.57,0.2146,0.0531,0.0682,0.6963,0.1173,0.4869,0.9583,0.7902,0.1858,0.8142,1.53,0.0702,0.0211,0.1263,0.1333,0.1333,2.9
2024-11-01,112,PILATOS CHIPICHAPE CALI,Cali,Pilatos,PARRA NAVIA KAROL YESENIA,0.0822,498537.51,275556.99,0.2257,0.0618,0.1827,0.3474,0.3407,0.2208,0.7806,0.7141,0.1276,0.8314,1.91,0.1584,0.0579,0.2198,0.23,0.2095,43.3
2024-11-01,616,SUPERDRY PASEO VILLA DEL RIO BOGOTA,"Bogotá, D.C.",Superdry,,0.0815,387404.71,261114.19,0.3796,0.0378,0.0574,0.8318,0.0231,0.7498,1.0,0.8465,0.1813,0.8187,1.53,0.085,0.0261,0.0392,0.0458,0.0588,6.0
2024-11-01,07P,PILATOS PREMIUM SOPO,Sopó,Pilatos,ARNEDO GARCIA CARMEN ELISA,0.0798,454215.06,219018.77,0.505,0.0269,0.4634,0.3197,0.1545,0.2293,0.9002,0.9333,0.2402,0.749,2.12,0.3731,0.1042,0.125,0.142,0.1383,86.5
2024-11-01,153,PILATOS PLAZA FABRICATO BELLO,Bello,Pilatos,GONZALEZ PULGARIN OLGA PATRICIA,0.0795,443595.23,297496.46,0.1803,0.0675,0.0436,0.2798,0.5425,0.2501,0.5854,0.725,0.1866,0.7322,1.58,0.0573,0.0229,0.0738,0.0954,0.0751,13.3
2024-11-01,406,DIESEL ANDINO BOGOTA,"Bogotá, D.C.",Diesel,HERNANDEZ TELLEZ SANDRA PAOLA,0.0787,1638588.64,1022730.83,0.155,0.0467,0.5566,0.1931,0.1453,0.2309,1.0,0.7882,0.2512,0.7358,1.69,0.557,0.0542,0.2514,0.255,0.2604,25.0
2024-11-01,407,DIESEL EL RETIRO BOGOTA,"Bogotá, D.C.",Diesel,HERNANDEZ TELLEZ SANDRA PAOLA,0.0769,1623071.59,1002873.5,0.2336,0.0649,0.6781,0.1729,0.0932,0.1686,1.0,0.8519,0.261,0.739,1.71,0.6754,0.0789,0.4561,0.4254,0.4079,110.9
2024-11-01,412,DIESEL SANDIEGO MEDELLIN,Medellín,Diesel,ACEVEDO GALLO CLARA INES,0.0769,929877.63,647445.88,0.3576,0.0535,0.1651,0.1303,0.596,0.1569,1.0,0.8326,0.2176,0.7198,1.49,0.1276,0.0255,0.1556,0.1811,0.1454,51.8
2024-11-01,214,NEW BALANCE BUENAVISTA BARRANQUILLA,Barranquilla,NewBalance,ARNEDO GARCIA CARMEN ELISA,0.0758,658460.86,497398.49,0.0832,0.0792,0.0184,0.0676,0.8638,0.0815,1.0,0.8494,0.3098,0.5843,1.41,0.0317,0.0032,0.181,0.2,0.1968,45.3
2024-11-01,211,NEW BALANCE MAYORCA SABANETA,Sabaneta,NewBalance,POSADA RESTREPO MALORY DEL PILAR,0.0747,586168.79,469178.76,0.135,0.0855,0.0067,0.0409,0.9205,0.0455,1.0,0.8911,0.3415,0.573,1.34,0.0234,0.0026,0.1039,0.1039,0.1091,18.9
2024-11-01,03P,PILATOS GRAN ESTACION 2 BOGOTA,"Bogotá, D.C.",Pilatos,RAMIREZ BALVIN VICTOR MANUEL,0.0743,572367.86,328052.49,0.2095,0.0653,0.2686,0.3621,0.208,0.3472,0.7286,0.7098,0.1946,0.7503,1.85,0.2553,0.0691,0.2132,0.2252,0.2252,26.3
2024-11-01,222,NEW BALANCE MALL PLAZA CARTAGENA,Cartagena De Indias,NewBalance,ARNEDO GARCIA CARMEN ELISA,0.0725,586193.81,453560.06,0.0868,0.0623,0.0197,0.069,0.8657,0.078,1.0,0.8793,0.3128,0.6001,1.36,0.0418,0.0026,0.0836,0.0966,0.0966,10.9
2024-11-01,617,SUPERDRY GRAN ESTACION BOGOTA,"Bogotá, D.C.",Superdry,VASQUEZ CLAVIJO LAURA LILIANA,0.072,526314.27,382146.92,0.2292,0.0603,0.0632,0.7999,0.0704,0.7442,1.0,0.7951,0.239,0.758,1.46,0.0866,0.0217,0.1697,0.1931,0.1805,11.2
2024-11-01,P05,PILATOS JEANS ANDINO BOGOTA,"Bogotá, D.C.",Pilatos,RAMIREZ BALVIN VICTOR MANUEL,0.0718,755166.0,479284.93,0.1821,0.0413,0.7618,0.1236,0.0198,0.1987,0.7636,0.7544,0.1839,0.7799,1.65,0.7366,0.0439,0.2244,0.2195,0.2293,38.6
2024-11-01,M07,MFG PLAZA FABRICATO BELLO,Bello,MFG,HENAO LOPEZ MARIBEL,0.0694,285073.25,171327.14,0.1391,0.0352,0.2526,0.534,0.0835,0.3104,0.9467,0.7462,0.2333,0.7667,1.74,0.1956,0.0606,0.0496,0.0661,0.0634,9.0
2024-11-01,609,SUPERDRY VIVA LC 142 ENVIGADO,Envigado,Superdry,ACEVEDO GALLO CLARA INES,0.069,387575.46,283040.82,0.2016,0.0726,0.0278,0.7749,0.0841,0.6022,1.0,0.78,0.181,0.819,1.46,0.036,0.0063,0.1158,0.1252,0.1205,50.8
2024-11-01,148,PILATOS ARKADIA LC 175 MEDELLIN,Medellín,Pilatos,POSADA RESTREPO MALORY DEL PILAR,0.0674,561900.69,326120.24,0.1968,0.0914,0.0408,0.3861,0.4138,0.3225,0.5797,0.6516,0.1621,0.7645,1.81,0.0668,0.0196,0.0864,0.1022,0.1002,30.5
2024-11-01,219,NEW BALANCE VIVA ENVIGADO,Envigado,NewBalance,GONZALEZ PULGARIN OLGA PATRICIA,0.0665,645475.0,550028.82,0.1013,0.058,0.0146,0.0241,0.9409,0.038,1.0,0.8611,0.3372,0.5528,1.24,0.0235,0.0015,0.1,0.1132,0.1,20.5
2024-11-01,424,DIESEL VIVA BARRANQUILLA,Barranquilla,Diesel,HERNANDEZ TELLEZ SANDRA PAOLA,0.0645,988425.84,668641.01,0.2558,0.0295,0.4174,0.1654,0.355,0.0853,1.0,0.9052,0.1712,0.8108,1.52,0.2899,0.0652,0.3261,0.3551,0.3696,27.8
2024-11-01,196,SUPERDRY BIMA BOGOTA,"Bogotá, D.C.",Superdry,,0.0644,409867.75,261722.78,0.406,0.0513,0.108,0.7094,0.0871,0.672,1.0,0.9109,0.263,0.737,1.65,0.1736,0.0642,0.0755,0.0717,0.0755,-3.5
2024-11-01,658,KIPLING TITAN PLAZA BOGOTA,"Bogotá, D.C.",Kipling,VASQUEZ CLAVIJO LAURA LILIANA,0.0644,534969.23,373157.55,0.1493,0.0683,0.0,0.0,0.0,1.0,1.0,0.5818,1.0,0.0,1.52,0.0,0.0,0.2212,0.2566,0.2301,96.6
2024-11-01,743,MFG CACIQUE,Bucaramanga,MFG,HENAO LOPEZ MARIBEL,0.0625,348599.94,212891.93,0.107,0.035,0.4796,0.3556,0.0565,0.2923,0.9808,0.7417,0.2928,0.7029,1.71,0.4024,0.1235,0.1116,0.1155,0.0996,0.0
2024-11-01,P08,PILATOS CENTRO COMERCIAL EL EDÉN,"Bogotá, D.C.",Pilatos,RAMIREZ BALVIN VICTOR MANUEL,0.0615,337209.4,134534.32,0.6118,0.0454,0.3724,0.5075,0.0206,0.481,0.8761,1.0,0.1946,0.8054,2.57,0.4675,0.2078,0.0649,0.0649,0.0779,1.1
2024-11-01,614,SUPERDRY PLAZA CENTRAL BOGOTA,"Bogotá, D.C.",Superdry,HERNANDEZ TELLEZ SANDRA PAOLA,0.0615,390254.45,250400.42,0.4226,0.0392,0.0589,0.8451,0.0369,0.7276,1.0,0.9131,0.2104,0.7896,1.62,0.1088,0.0329,0.1396,0.1478,0.1581,7.4
2024-11-01,151,PILATOS ACCESORIOS VIVA ENVIGADO,Envigado,Pilatos,GONZALEZ PULGARIN OLGA PATRICIA,0.0613,518712.08,412499.61,0.1725,0.0692,0.016,0.0882,0.7378,0.186,0.5463,0.7357,0.189,0.6278,1.35,0.0135,0.0075,0.0808,0.0898,0.0838,44.0
2024-11-01,717,PILATOS SALITRE BOGOTA,"Bogotá, D.C.",Pilatos,,0.0612,405734.45,288827.92,0.128,0.0556,0.2197,0.5497,0.1101,0.4226,0.7754,0.699,0.2023,0.776,1.5,0.1548,0.0357,0.2262,0.2143,0.2321,1.8
2024-11-01,602,SUPERDRY EL TESORO MEDELLIN,Medellín,Superdry,ACEVEDO GALLO CLARA INES,0.0595,437887.9,297277.71,0.244,0.0536,0.0431,0.8075,0.0623,0.6343,1.0,0.8029,0.2143,0.7854,1.56,0.0555,0.019,0.1693,0.1956,0.1752,40.3
2024-11-01,221,NEW BALANCE NQS MALLPLAZA BOGOTA,"Bogotá, D.C.",NewBalance,RAMIREZ BALVIN VICTOR MANUEL,0.059,754440.08,577197.7,0.067,0.0649,0.0141,0.0259,0.9354,0.0404,1.0,0.8492,0.3804,0.5218,1.39,0.0257,0.0048,0.0949,0.1029,0.1013,36.9
2024-11-01,147,PILATOS MAYORCA SABANETA,Sabaneta,Pilatos,POSADA RESTREPO MALORY DEL PILAR,0.0586,419396.08,267828.62,0.2767,0.0386,0.1194,0.2881,0.4757,0.2272,0.74,0.8506,0.2017,0.7425,1.63,0.1385,0.0373,0.1278,0.1332,0.1332,49.8
2024-11-01,668,KIPLING SANTAFE MEDELLIN,Medellín,Kipling,ACEVEDO GALLO CLARA INES,0.0579,505365.38,403343.26,0.1601,0.0656,0.0,0.0,0.0,1.0,1.0,0.6149,1.0,0.0,1.32,0.0,0.0,0.2147,0.2353,0.2294,31.5
2024-11-01,P04,PILATOS ACCESORIOS PARQUE LA COLINA BOGO,"Bogotá, D.C.",Pilatos,RAMIREZ BALVIN VICTOR MANUEL,0.0576,525696.19,405426.21,0.1935,0.0787,0.0697,0.0151,0.699,0.2289,0.5198,0.756,0.3124,0.5815,1.39,0.0383,0.0,0.11,0.11,0.1244,20.6
2024-11-01,613,SUPERDRY ARKADIA LC 255 MEDELLIN,Medellín,Superdry,ACEVEDO GALLO CLARA INES,0.0558,384996.57,303641.22,0.1766,0.0569,0.0338,0.7431,0.1171,0.5345,1.0,0.8226,0.1756,0.8243,1.35,0.0359,0.0042,0.0549,0.0612,0.0527,3.5
2024-11-01,624,SUPERDRY NQS MALL PLAZA BOGOTA,"Bogotá, D.C.",Superdry,VASQUEZ CLAVIJO LAURA LILIANA,0.0519,583714.83,362726.19,0.2183,0.0181,0.0526,0.8536,0.0419,0.6816,1.0,0.7921,0.2116,0.7884,1.64,0.0714,0.021,0.1261,0.1303,0.1303,11.3
2024-11-01,135,PILATOS MULTIPLAZA LA FELICIDAD BOGOTA,"Bogotá, D.C.",Pilatos,RAMIREZ BALVIN VICTOR MANUEL,0.0513,625262.76,382784.56,0.1736,0.0337,0.1197,0.318,0.4201,0.3278,0.6973,0.6291,0.1681,0.762,1.68,0.1372,0.0395,0.1447,0.1353,0.1391,26.3
2024-11-01,419,DIESEL SANTAFE BOGOTA,"Bogotá, D.C.",Diesel,HERNANDEZ TELLEZ SANDRA PAOLA,0.0505,1059672.41,767583.22,0.2306,0.0532,0.421,0.2583,0.2704,0.2265,1.0,0.8223,0.1904,0.8096,1.49,0.3717,0.0531,0.2655,0.2655,0.2478,9.2
2024-11-01,132,PILATOS SANTAFE MEDELLIN,Medellín,Pilatos,GONZALEZ PULGARIN OLGA PATRICIA,0.0495,608444.84,363577.55,0.1392,0.051,0.0943,0.2662,0.5164,0.1952,0.6528,0.7454,0.1569,0.7363,1.74,0.0916,0.041,0.1301,0.1542,0.1337,112.8
2024-11-01,742,MFG CACIQUE,Bucaramanga,MFG,,0.0465,291650.17,192563.89,0.1866,0.0484,0.4721,0.4468,0.0124,0.2348,1.0,0.7147,0.3655,0.6345,1.58,0.3786,0.0777,0.0874,0.0874,0.0874,0.0
2024-11-01,741,MFG IPIALES,Ipiales,MFG,HENAO LOPEZ MARIBEL,0.0455,302614.62,179457.51,0.1664,0.0367,0.2302,0.5256,0.0815,0.3937,0.943,0.8191,0.3548,0.6452,1.76,0.1863,0.0784,0.1275,0.1569,0.1471,0.0
2024-11-01,626,SUPERDRY CENTRO COMERCIAL EL EDÉN,"Bogotá, D.C.",Superdry,VASQUEZ CLAVIJO LAURA LILIANA,0.0444,286341.71,152814.49,0.5975,0.0114,0.0858,0.7936,0.0055,0.6896,1.0,1.0,0.21,0.79,1.91,0.1553,0.0291,0.0874,0.0971,0.1262,0.6
2024-11-01,655,KIPLING EL TESORO MEDELLIN,Medellín,Kipling,ACEVEDO GALLO CLARA INES,0.0397,558725.13,436668.41,0.1488,0.0332,0.0,0.0,0.0,1.0,1.0,0.5929,1.0,0.0,1.31,0.0,0.0,0.2771,0.3133,0.306,53.5
2024-11-01,M05,MFG MULTIPLAZA LA FELICIDAD BOGOTA,"Bogotá, D.C.",MFG,HENAO LOPEZ MARIBEL,0.0341,380992.14,231014.28,0.1514,0.0582,0.5537,0.3268,0.0527,0.2754,0.9627,0.7877,0.2155,0.7812,1.75,0.5131,0.0733,0.1361,0.1466,0.1361,34.6
2024-11-01,666,KIPLING DE MODA PRIME OUTLET LC 152,Medellín,Kipling,ACEVEDO GALLO CLARA INES,0.0321,331533.95,215020.42,0.4419,0.0604,0.0,0.0,0.0,1.0,1.0,0.8371,1.0,0.0,1.59,0.0,0.0,0.0887,0.1379,0.1034,39.1
2024-11-01,669,KIPLING CENTRO COMERCIAL EL EDÉN,"Bogotá, D.C.",Kipling,VASQUEZ CLAVIJO LAURA LILIANA,0.0303,252495.62,156204.92,0.5926,0.0,0.0,0.0,0.0,1.0,1.0,0.974,1.0,0.0,1.62,0.0,0.0,0.1096,0.1096,0.1096,0.4
2024-11-01,745,PILATOS VIVA TUNJA,Tunja,Pilatos,ARNEDO GARCIA CARMEN ELISA,0.0263,479933.1,333512.83,0.184,0.0802,0.0659,0.5723,0.2662,0.5388,0.7552,0.808,0.2287,0.7074,1.54,0.0488,0.0,0.0,0.0,0.0,0.0
2024-11-01,611,SUPERDRY SANTAFE LC 240 BOGOTA,"Bogotá, D.C.",Superdry,HERNANDEZ TELLEZ SANDRA PAOLA,0.0263,514421.92,378069.12,0.1928,0.0483,0.0335,0.8688,0.0397,0.7612,1.0,0.7894,0.162,0.838,1.43,0.0574,0.0082,0.1557,0.1475,0.1393,162.8
2024-10-01,731,PILATOS LA HERRADURA TULUA,Tuluá,Pilatos,DUQUE GARCIA ANGELA MARIA,0.2388,365857.86,256868.71,0.2009,0.125,0.072,0.3469,0.4642,0.2364,0.6344,0.7554,0.1629,0.741,1.6,0.0692,0.0262,0.0486,0.0654,0.0505,-3.4
2024-10-01,190,PILATOS QUIBDO,Quibdó,Pilatos,POSADA RESTREPO MALORY DEL PILAR,0.2371,505453.55,337175.26,0.2028,0.0677,0.0485,0.2844,0.5715,0.1602,0.7802,0.7991,0.1639,0.7865,1.61,0.033,0.0073,0.0642,0.0716,0.0697,0.0
2024-10-01,713,PILATOS ARAUCA,Arauca,Pilatos,SANTOS HERNANDEZ ANGELICA MARIA,0.2266,350042.13,219148.19,0.1692,0.0588,0.1784,0.4776,0.1675,0.272,0.7355,0.6852,0.2559,0.6871,1.69,0.1041,0.0452,0.3439,0.3831,0.3409,0.0
2024-10-01,172,PILATOS UNICENTRO YOPAL,Yopal,Pilatos,SANTOS HERNANDEZ ANGELICA MARIA,0.224,396413.27,251959.47,0.1538,0.0656,0.2051,0.4406,0.2146,0.2491,0.7963,0.7696,0.1807,0.7775,1.67,0.1405,0.0504,0.8754,0.8922,0.8843,0.0
2024-10-01,734,PILATOS FUSAGASUGA,Fusagasugá,Pilatos,ARNEDO GARCIA CARMEN ELISA,0.2212,507590.64,330124.74,0.1964,0.1129,0.1088,0.3116,0.3549,0.3373,0.7022,0.7204,0.1858,0.7062,1.66,0.0925,0.052,0.0983,0.104,0.0809,0.0
2024-10-01,194,PILATOS SAN SILVESTRE BARRANCABERMEJA,Barrancabermeja,Pilatos,SANTOS HERNANDEZ ANGELICA MARIA,0.2049,358175.63,251522.84,0.1332,0.091,0.1116,0.5712,0.1313,0.3592,0.5517,0.5566,0.1715,0.7483,1.55,0.0742,0.0106,0.1166,0.1413,0.1166,0.0
2024-10-01,429,DIESEL LA QUINTA BUCARAMANGA,Bucaramanga,Diesel,HERNANDEZ TELLEZ SANDRA PAOLA,0.1941,1113904.46,799468.96,0.2223,0.1519,0.5387,0.1777,0.2245,0.1552,1.0,0.8792,0.2338,0.7662,1.6,0.4561,0.046,0.3682,0.3682,0.364,56.3
2024-10-01,161,PILATOS LLANOGRANDE PALMIRA,Palmira,Pilatos,PARRA NAVIA KAROL YESENIA,0.1927,497097.42,306344.71,0.1669,0.0754,0.1358,0.2884,0.4653,0.17,0.7288,0.7809,0.1961,0.7546,1.73,0.1252,0.0508,0.2098,0.2098,0.1726,0.0
2024-10-01,727,PILATOS FUNDADORES MANIZALES,Manizales,Pilatos,LLANOS GIRALDO ERIKA MARCELA,0.1927,625679.64,352860.15,0.2378,0.1044,0.0884,0.2383,0.5828,0.178,0.8287,0.7565,0.2426,0.7154,1.94,0.0965,0.0434,0.1351,0.1554,0.1757,0.0
2024-10-01,123,PILATOS UNICENTRO ARMENIA,Armenia,Pilatos,LLANOS GIRALDO ERIKA MARCELA,0.1921,520718.65,305394.45,0.2332,0.1059,0.0837,0.3051,0.4777,0.2257,0.726,0.7188,0.1982,0.7202,1.84,0.0703,0.0253,0.1889,0.2258,0.2108,89.8
2024-10-01,188,PILATOS CACIQUE BUCARAMANGA,Bucaramanga,Pilatos,SANTOS HERNANDEZ ANGELICA MARIA,0.1902,623976.16,334370.82,0.1634,0.0895,0.2605,0.2772,0.3572,0.1815,0.8414,0.7428,0.1891,0.7702,1.98,0.2363,0.0792,0.1735,0.1858,0.1735,0.0
2024-10-01,131,PILATOS GRAN PLAZA IPIALES,Ipiales,Pilatos,PARRA NAVIA KAROL YESENIA,0.1862,666897.5,385844.0,0.1973,0.0966,0.106,0.4113,0.3627,0.4261,0.7894,0.7919,0.2584,0.6906,1.87,0.1031,0.0474,0.1365,0.1435,0.1365,33.4
2024-10-01,14P,PILATOS SAN NICOLAS RIONEGRO,Rionegro,Pilatos,POSADA RESTREPO MALORY DEL PILAR,0.1768,494150.44,292928.14,0.3036,0.0948,0.1079,0.2667,0.5752,0.1936,0.7844,0.8684,0.2693,0.6926,1.81,0.1811,0.0621,0.163,0.194,0.1617,17.2
2024-10-01,10P,PILATOS UNICO PASTO,Pasto,Pilatos,PARRA NAVIA KAROL YESENIA,0.1762,446057.99,269041.92,0.3634,0.0673,0.0643,0.4407,0.416,0.323,0.9029,0.866,0.1776,0.7975,1.75,0.09,0.0356,0.0617,0.0805,0.0764,31.2
2024-10-01,730,PILATOS SANTA ROSA,Santa Rosa De Cabal,Pilatos,LLANOS GIRALDO ERIKA MARCELA,0.1752,453415.91,299161.01,0.243,0.0721,0.0835,0.2803,0.5437,0.2036,0.8074,0.7736,0.2636,0.7167,1.61,0.1406,0.0313,0.1094,0.1042,0.1042,2.0
2024-10-01,319,PILATOS OUTLET LA TORRE ITAGUI,Itagüí,Pilatos,GONZALEZ PULGARIN OLGA PATRICIA,0.1735,359469.85,135307.82,0.5418,0.1251,0.2021,0.3907,0.3276,0.3038,0.9006,0.9898,0.2199,0.77,2.83,0.265,0.1037,0.1613,0.1889,0.1797,728.1
2024-10-01,177,PILATOS ACCESORIOS CALLE 6 POPAYAN,Popayán,Pilatos,PARRA NAVIA KAROL YESENIA,0.1732,403419.04,304561.4,0.1861,0.1318,0.0038,0.1688,0.7107,0.13,0.7175,0.8051,0.204,0.7469,1.47,0.0098,0.0033,0.0787,0.0984,0.082,0.0
2024-10-01,430,DIESEL DE MODA PRIME OUTLET LC 109 MEDEL,Medellín,Diesel,ACEVEDO GALLO CLARA INES,0.1709,1044742.45,540932.64,0.4574,0.0738,0.3303,0.195,0.4266,0.1317,1.0,0.9314,0.2168,0.7761,2.06,0.25,0.0539,0.1814,0.2157,0.2402,231.7
2024-10-01,729,PILATOS DORADA,La Dorada,Pilatos,GONZALEZ PULGARIN OLGA PATRICIA,0.1707,314075.3,193608.06,0.3067,0.0416,0.1003,0.4747,0.2333,0.3645,0.4613,0.6708,0.2381,0.682,1.68,0.1519,0.0222,0.0556,0.0704,0.063,0.0
2024-10-01,334,PILATOS OUTLET CHAPINERO,"Bogotá, D.C.",Pilatos,,0.1673,318636.5,152106.31,0.5766,0.0423,0.1786,0.3804,0.2987,0.3957,0.8502,0.9831,0.2508,0.7319,2.16,0.2299,0.0718,0.158,0.1609,0.1724,26.3
2024-10-01,726,PILATOS CABLE PLAZA MANIZALES,Manizales,Pilatos,LLANOS GIRALDO ERIKA MARCELA,0.1644,468950.81,254184.93,0.501,0.0939,0.1024,0.2628,0.5833,0.1855,0.878,0.887,0.2979,0.6455,1.99,0.1497,0.0642,0.1016,0.1203,0.1497,50.7
2024-10-01,415,DIESEL ARBOLEDA PEREIRA,Pereira,Diesel,HERNANDEZ TELLEZ SANDRA PAOLA,0.1642,1278214.22,754929.65,0.2687,0.0926,0.3054,0.1697,0.4079,0.1922,1.0,0.7575,0.2477,0.7282,1.85,0.2649,0.0552,0.2715,0.3289,0.3113,80.2
2024-10-01,193,PILATOS UNICENTRO TUNJA,Tunja,Pilatos,ARNEDO GARCIA CARMEN ELISA,0.1629,660817.46,375406.03,0.2412,0.0984,0.224,0.4027,0.2798,0.3491,0.8847,0.8118,0.2022,0.7634,1.87,0.1952,0.089,0.2089,0.2192,0.2226,0.0
2024-10-01,138,PILATOS VIVA BARRANQUILLA,Barranquilla,Pilatos,ARNEDO GARCIA CARMEN ELISA,0.1605,417084.3,271820.11,0.1951,0.0988,0.1286,0.346,0.3583,0.2562,0.6485,0.7053,0.0879,0.8098,1.65,0.1113,0.0243,0.3704,0.3907,0.415,50.2
2024-10-01,08P,PILATOS UNICO BARRANQUILLA,Barranquilla,Pilatos,ARNEDO GARCIA CARMEN ELISA,0.1599,295637.39,161342.28,0.3741,0.0524,0.2625,0.3784,0.2395,0.2556,0.8907,0.8676,0.1536,0.8179,1.91,0.2741,0.0845,0.2653,0.2726,0.2959,33.0
2024-10-01,101,PILATOS BUENAVISTA BARRANQUILLA,Barranquilla,Pilatos,ARNEDO GARCIA CARMEN ELISA,0.1571,589200.84,342392.74,0.1776,0.1008,0.2105,0.2708,0.4023,0.199,0.6343,0.6826,0.1717,0.758,1.87,0.2063,0.0542,0.3854,0.3896,0.3896,139.5
2024-10-01,317,PILATOS UNICENTRO PEREIRA,Pereira,Pilatos,LLANOS GIRALDO ERIKA MARCELA,0.1567,518142.56,347502.13,0.1572,0.078,0.128,0.3654,0.3705,0.2771,0.5713,0.6885,0.194,0.7323,1.62,0.1023,0.0307,0.1739,0.1841,0.1995,16.9
2024-10-01,166,PILATOS CAMPANARIO POPAYAN,Popayán,Pilatos,PARRA NAVIA KAROL YESENIA,0.1541,491460.41,315293.0,0.171,0.0656,0.092,0.2979,0.5094,0.1868,0.8379,0.7995,0.2058,0.7706,1.64,0.0703,0.0204,0.1619,0.1647,0.1748,0.0
2024-10-01,409,DIESEL CHIPICHAPE CALI,Cali,Diesel,VASQUEZ CLAVIJO LAURA LILIANA,0.1535,1303926.49,802880.66,0.2,0.0439,0.4397,0.1715,0.2532,0.1836,1.0,0.7438,0.179,0.775,1.7,0.3421,0.0752,0.2068,0.2406,0.2331,18.8
2024-10-01,421,DIESEL FONTANAR CHIA,Chía,Diesel,VASQUEZ CLAVIJO LAURA LILIANA,0.152,1450040.86,932671.91,0.2054,0.1105,0.439,0.2274,0.2534,0.2314,1.0,0.8343,0.2613,0.7242,1.73,0.4453,0.083,0.2679,0.2755,0.2717,60.9
2024-10-01,739,MFG FUNDADORES MANIZALES,Manizales,MFG,HENAO LOPEZ MARIBEL,0.1498,302283.98,191227.47,0.1499,0.0706,0.359,0.4773,0.0551,0.3034,0.9583,0.8246,0.3437,0.6541,1.7,0.268,0.0619,0.1512,0.2131,0.2027,0.0
2024-10-01,11P,PILATOS UNICO PEREIRA,Dosquebradas,Pilatos,LLANOS GIRALDO ERIKA MARCELA,0.1497,419714.75,222076.32,0.376,0.0883,0.1288,0.3392,0.4415,0.224,0.7244,0.8001,0.1496,0.8056,2.0,0.1378,0.0481,0.1036,0.1261,0.1229,212.0
2024-10-01,141,PILATOS BUENAVISTA MONTERIA,Montería,Pilatos,POSADA RESTREPO MALORY DEL PILAR,0.1491,557705.41,305145.59,0.185,0.0778,0.259,0.2507,0.3275,0.2273,0.7695,0.6873,0.1585,0.7768,1.92,0.216,0.0631,0.2112,0.2306,0.2306,13.1
2024-10-01,218,NEW BALANCE ARBOLEDA,Pereira,NewBalance,LLANOS GIRALDO ERIKA MARCELA,0.1488,825479.27,556783.0,0.1479,0.0867,0.0214,0.0401,0.9235,0.0437,1.0,0.8454,0.3273,0.5492,1.61,0.0507,0.002,0.1234,0.1393,0.1393,66.5
2024-10-01,M03,MFG CARACOLI BUCARAMANGA,Floridablanca,MFG,HENAO LOPEZ MARIBEL,0.1437,403410.23,203199.23,0.1303,0.0617,0.55,0.3348,0.019,0.2115,0.9978,0.7437,0.3338,0.6662,2.1,0.527,0.1569,0.0956,0.1373,0.1029,37.0
2024-10-01,721,PILATOS ACCESORIOS SAN SILVIESTRE,Barrancabermeja,Pilatos,SANTOS HERNANDEZ ANGELICA MARIA,0.1436,427136.9,337069.7,0.1319,0.0513,0.0144,0.138,0.595,0.3176,0.5369,0.6885,0.2491,0.6382,1.33,0.0283,0.0,0.0486,0.0526,0.0607,0.0
2024-10-01,481,DIESEL OUTLET AMERICAS FACTORY BOGOTA,"Bogotá, D.C.",Diesel,HERNANDEZ TELLEZ SANDRA PAOLA,0.1429,855061.73,589381.84,0.4012,0.0869,0.4131,0.2064,0.3379,0.1782,1.0,0.905,0.1655,0.8274,1.56,0.4197,0.0674,0.2124,0.2073,0.2228,89.6
