CodigoAlmacen,nombrealmacen,Marca,Genero,Tipo,f126_precio,Despacho
ML409,DIESEL CHIPICHAPE CALI,DIESEL ADULTO,UNISEX,RELOJ,1299900.0,1.0
PL139,PILATOS VIVA VILLAVICENCIO,SUPERDRY,MASCULINO,GORRO,189900.0,3.0
ML221,NEW BALANCE NQS MALLPLAZA BOGOTA,NEW BALANCE,MASCULINO,CAMISETA,179900.0,6.0
pf745,PILATOS VIVA TUNJA,NEW BALANCE,UNISEX,TENIS,999900.0,6.0
PL145,PILATOS DE MODA PRIME OUTLET LC 227,NEW BALANCE,MASCULINO,TENIS,689900.0,4.0
ML668,KIPLING SANTAFE MEDELLIN,KIPLING,FEMENINO,LONCHERA,299900.0,7.0
PL116,PILATOS ARBOLEDA PEREIRA,DIESEL ADULTO,MASCULINO,GORRO,499900.0,1.0
PL148,PILATOS ARKADIA MEDELLIN,SUPERDRY,MASCULINO,GORRO,199900.0,1.0
PL147,PILATOS MAYORCA SABANETA,NEW BALANCE,FEMENINO,TENIS,539900.0,7.0
ML625,SUPERDRY FLORIDA PARQUE COMERCIAL,SUPERDRY,MASCULINO,ROPA INTERIOR,229900.0,16.0
CDEDM,CENTRO DE DISTRIBUCION EDM,DIESEL ADULTO,MASCULINO,TENIS,649900.0,3.0
PL149,PILATOS NUESTRO BOGOTA,MARITHE FRANCOIS GIRBAUD,FEMENINO,CHAQUETA,249900.0,2.0
PL129,PILATOS ACCESORIOS PUERTA DEL NORTE BELL,DIESEL ADULTO,MASCULINO,JEAN,1149900.0,8.0
PL132,PILATOS SANTAFE MEDELLIN,NEW BALANCE,MASCULINO,TENIS,994900.0,11.0
ml406,DIESEL ANDINO BOGOTA,DIESEL ADULTO,FEMENINO,JEAN,1949900.0,3.0
PL123,PILATOS UNICENTRO ARMENIA,DIESEL ADULTO,MASCULINO,FRAGANCIA,449900.0,1.0
PL145,PILATOS DE MODA PRIME OUTLET LC 227,ADIDAS,MASCULINO,BUZO,399950.0,4.0
PL113,PILATOS EL TESORO MEDELLIN,NIKE,MASCULINO,TENIS,764950.0,12.0
ML415,DIESEL ARBOLEDA PEREIRA,DIESEL ADULTO,MASCULINO,PIJAMA,549900.0,1.0
MO422,DIESEL OUTLET MAYORCA SABANETA,DIESEL ADULTO,MASCULINO,JEAN,1399900.0,3.0
PL18P,PILATOS UNICO BUCARAMANGA,PILATOS,UNISEX,PROTECCION,39900.0,9.0
ML429,DIESEL LA QUINTA BUCARAMANGA,DIESEL ADULTO,FEMENINO,JEAN,1149900.0,2.0
CDEDM,CENTRO DE DISTRIBUCION EDM,REPLAY,MASCULINO,JEAN,899900.0,89.0
PL18P,PILATOS UNICO BUCARAMANGA,REPLAY,FEMENINO,JEAN,849900.0,4.0
pf745,PILATOS VIVA TUNJA,SUPERDRY,MASCULINO,MORRAL,399900.0,1.0
PL148,PILATOS ARKADIA MEDELLIN,MARITHE FRANCOIS GIRBAUD,FEMENINO,CAMISETA,109900.0,1.0
PL107,PILATOS MALL PLAZA CARTAGENA,PILATOS,UNISEX,MATERIAL PUBLICITARIO,11250.0,6.0
PL148,PILATOS ARKADIA MEDELLIN,MONASTERY,UNISEX,GORRO,340000.0,24.0
PO317,PILATOS UNICENTRO PEREIRA,CLEMONT,MASCULINO,PANTALON,600000.0,2.0
ML415,DIESEL ARBOLEDA PEREIRA,DIESEL ADULTO,MASCULINO,TENIS,1199900.0,58.0
ML625,SUPERDRY FLORIDA PARQUE COMERCIAL,SUPERDRY,MASCULINO,TENIS,419900.0,1.0
PLP14,PILATOS NUESTRO MONTERIA,SUPERDRY,MASCULINO,TENIS,359900.0,2.0
PL119,PILATOS CARIBE PLAZA CARTAGENA,CLEMONT,MASCULINO,CAMISETA,390000.0,28.0
PF190,PILATOS QUIBDO,MONASTERY,MASCULINO,CAMISETA,420000.0,6.0
PL146,PILATOS VIVA LC 143 ENVIGADO,MARITHE FRANCOIS GIRBAUD,NO APLICA,MATERIAL DE EMPAQUE,73.0,60.0
PL148,PILATOS ARKADIA MEDELLIN,REPLAY,FEMENINO,TENIS,599900.0,1.0
CDEDM,CENTRO DE DISTRIBUCION EDM,NEW BALANCE,FEMENINO,ROPA INTERIOR,629900.0,32.0
ML607,SUPERDRY DE MODA PRIME OUTLET LC 110,SUPERDRY,FEMENINO,CHAQUETA,159900.0,4.0
CDEDM,CENTRO DE DISTRIBUCION EDM,ADIDAS,MASCULINO,CAMISETA,299950.0,6.0
PL132,PILATOS SANTAFE MEDELLIN,DIESEL ADULTO,MASCULINO,TENIS,1999900.0,3.0
PL149,PILATOS NUESTRO BOGOTA,DIESEL ADULTO,MASCULINO,BUZO,1199900.0,1.0
PL146,PILATOS VIVA LC 143 ENVIGADO,MARITHE FRANCOIS GIRBAUD,MASCULINO,CAMISETA,139900.0,123.0
ML614,SUPERDRY PLAZA CENTRAL BOGOTA,SUPERDRY,MASCULINO,POLO,249900.0,4.0
PLP15,PILATOS NUESTRO ATLANTICO,NEW BALANCE,FEMENINO,TENIS,409900.0,8.0
ML411,DIESEL EL TESORO MEDELLIN,DIESEL ADULTO,MASCULINO,BOLSO,1499900.0,8.0
MLM11,MFG FLORIDA PARQUE COMERCIAL,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,199900.0,43.0
pf170,PILATOS UNICENTRO VILLAVICENCIO,MONASTERY,UNISEX,GORRO,390000.0,2.0
ML419,DIESEL SANTAFE BOGOTA,DIESEL ADULTO,MASCULINO,CAMISETA,349900.0,116.0
PL07P,PILATOS PREMIUM SOPO,PILATOS,MASCULINO,MEDIAS,19900.0,16.0
PLP08,PILATOS CENTRO COMERCIAL EL EDÉN,MARITHE FRANCOIS GIRBAUD,FEMENINO,PANTALON,199900.0,2.0
PF730,PILATOS SANTA ROSA,REPLAY,FEMENINO,CAMISETA,149900.0,20.0
ML421,DIESEL FONTANAR BOGOTA,DIESEL ADULTO,FEMENINO,BOLSO,2199900.0,2.0
PF172,PILATOS UNICENTRO YOPAL,DIESEL ADULTO,MASCULINO,TENIS,1399900.0,2.0
PL18P,PILATOS UNICO BUCARAMANGA,DIESEL ADULTO,MASCULINO,POLO,699900.0,19.0
PL102,PILATOS PORTAL DEL QUINDIO ARMENIA,DIESEL ADULTO,MASCULINO,CAMISETA,749900.0,4.0
PL14P,PILATOS SAN NICOLAS RIONEGRO,DIESEL ADULTO,MASCULINO,JEAN,1599900.0,7.0
PL14P,PILATOS SAN NICOLAS RIONEGRO,REPLAY,FEMENINO,TENIS,749900.0,4.0
ML414,DIESEL SANTAFE MEDELLIN,DIESEL ADULTO,MASCULINO,GORRO,499900.0,8.0
PF727,PILATOS FUNDADORES MANIZALES,DIESEL ADULTO,MASCULINO,FRAGANCIA,329900.0,1.0
PL810,SMART SALE,DIESEL ADULTO,MASCULINO,BUZO,1149900.0,1.0
ML212,NEW BALANCE CARACOLI BUCARAMANGA,NEW BALANCE,FEMENINO,CAMISETA,259900.0,6.0
ML211,NEW BALANCE MAYORCA SABANETA,NEW BALANCE,MASCULINO,TENIS,509900.0,5.0
PF194,PILATOS SAN SILVESTRE BARRANCABERMEJA,MONASTERY,UNISEX,GORRO,320000.0,2.0
PL15P,PILATOS UNICENTRO MEDELLIN,MONASTERY,MASCULINO,CAMISA,490000.0,2.0
PLP16,PILATOS MALL PLAZA BARRANQUILLA,GOORIN BROS,MASCULINO,GORRO,319900.0,2.0
BBC4 ,BROKEN CHAINS PEREIRA,MONOIC,UNISEX,CAMISETA,270000.0,20.0
PL335,PILATOS OUTLET AMERICAS 2 BOG,NEW BALANCE,MASCULINO,TENIS,969900.0,1.0
CDEDM,CENTRO DE DISTRIBUCION EDM,KIPLING,NO APLICA,MATERIAL DE EMPAQUE,73.0,30.0
BBC2 ,BROKEN CHAINS BOGOTA,NEW BALANCE,FEMENINO,TENIS,1204900.0,15.0
PL116,PILATOS ARBOLEDA PEREIRA,CLEMONT,MASCULINO,BUZO,580000.0,5.0
PL142,PILATOS MEGAMALL BUCARAMANGA,MARITHE FRANCOIS GIRBAUD,MASCULINO,CAMISETA,189900.0,74.0
PL112,PILATOS CHIPICHAPE CALI,MARITHE FRANCOIS GIRBAUD,MASCULINO,CAMISETA,279900.0,47.0
PLP06,PILATOS FLORIDA PARQUE COMERCIAL,MONASTERY,UNISEX,BOLSO,750000.0,1.0
PL122,PILATOS ARRECIFE SANTA MARTA,SUPERDRY,FEMENINO,CAMISETA,179900.0,3.0
MLM06,MFG VIVA BARRANQUILLA,MARITHE FRANCOIS GIRBAUD,MASCULINO,POLO,159900.0,5.0
PF194,PILATOS SAN SILVESTRE BARRANCABERMEJA,SUPERDRY,MASCULINO,CAMISETA,229900.0,32.0
ML424,DIESEL VIVA BARRANQUILLA,DIESEL ADULTO,MASCULINO,POLO,399900.0,6.0
PL110,PILATOS JARDIN PLAZA CALI,OAKLEY,MASCULINO,GORRO,149900.0,8.0
PF720,PILATOS PASTO,MARITHE FRANCOIS GIRBAUD,MASCULINO,JEAN,249900.0,11.0
PL145,PILATOS DE MODA PRIME OUTLET LC 227,CLEMONT,MASCULINO,SUDADERA,450000.0,6.0
PL104,PILATOS BUENAVISTA SANTA MARTA,PILATOS,UNISEX,MATERIAL PUBLICITARIO,8900.0,6.0
PL131,PILATOS GRAN PLAZA IPIALES,MARITHE FRANCOIS GIRBAUD,FEMENINO,CHAQUETA,349900.0,16.0
ML222,NEW BALANCE MALL PLAZA CARTAGENA,NEW BALANCE,FEMENINO,CAMISETA,224900.0,6.0
PL141,PILATOS BUENAVISTA MONTERIA,ALPINESTARS,MASCULINO,GORRO,105900.0,1.0
CDEDM,CENTRO DE DISTRIBUCION EDM,DIESEL ADULTO,MASCULINO,JEAN,3199900.0,41.0
PL148,PILATOS ARKADIA MEDELLIN,MONASTERY,UNISEX,BOLSO,810000.0,2.0
ML212,NEW BALANCE CARACOLI BUCARAMANGA,NEW BALANCE,FEMENINO,TENIS,994900.0,6.0
PL335,PILATOS OUTLET AMERICAS 2 BOG,SUPERDRY,FEMENINO,VESTIDO,599900.0,1.0
ML601,SUPERDRY TITAN PLAZA BOGOTA,SUPERDRY,MASCULINO,CAMISA,399900.0,3.0
PF720,PILATOS PASTO,NEW BALANCE,UNISEX,TENIS,604900.0,19.0
PL108,PILATOS GRAN ESTACION BOGOTA,DIESEL ADULTO,MASCULINO,JEAN,1249900.0,12.0
PL335,PILATOS OUTLET AMERICAS 2 BOG,DIESEL ADULTO,MASCULINO,BUZO,2499900.0,1.0
ML630,SUPERDRY SAN NICOLAS RIONEGRO,SUPERDRY,MASCULINO,GORRO,199900.0,4.0
PLP13,PILATOS UNICO CALI 2,PILATOS,FEMENINO,CAMISETA,19900.0,4.0
PF720,PILATOS PASTO,MARITHE FRANCOIS GIRBAUD,MASCULINO,BUZO,449900.0,10.0
PLP08,PILATOS CENTRO COMERCIAL EL EDÉN,MARITHE FRANCOIS GIRBAUD,MASCULINO,CAMISETA,169900.0,13.0
PL11P,PILATOS UNICO PEREIRA,DIESEL ADULTO,MASCULINO,MEDIAS,199900.0,10.0
PLP05,PILATOS JEANS ANDINO BOGOTA,MARITHE FRANCOIS GIRBAUD,FEMENINO,FALDA,349900.0,2.0
PLP06,PILATOS FLORIDA PARQUE COMERCIAL,DIESEL ADULTO,MASCULINO,JEAN,1599900.0,4.0
PL135,PILATOS MULTIPLAZA LA FELICIDAD BOGOTA,NEW BALANCE,MASCULINO,TENIS,969900.0,8.0
CDEDM,CENTRO DE DISTRIBUCION EDM,MARITHE FRANCOIS GIRBAUD,MASCULINO,BUZO,449900.0,168.0
ML212,NEW BALANCE CARACOLI BUCARAMANGA,NEW BALANCE,UNISEX,BOLSO,93900.0,14.0
ML624,SUPERDRY NQS MALL PLAZA BOGOTA,SUPERDRY,MASCULINO,CHAQUETA,599900.0,3.0
PL12P,PILATOS UNICO VILLAVICENCIO,GOORIN BROS,MASCULINO,GORRO,269900.0,8.0
CDEDM,CENTRO DE DISTRIBUCION EDM,NEW BALANCE,MASCULINO,CHAQUETA,506900.0,4.0
CDEDM,CENTRO DE DISTRIBUCION EDM,DIESEL ADULTO,MASCULINO,JEAN,2099900.0,245.0
PO302,PILATOS PLAZA CENTRAL  BOGOTA,REPLAY,FEMENINO,CAMISA,899900.0,3.0
PL145,PILATOS DE MODA PRIME OUTLET LC 227,DIESEL ADULTO,MASCULINO,CHAQUETA,2599900.0,2.0
CDEDM,CENTRO DE DISTRIBUCION EDM,MARITHE FRANCOIS GIRBAUD,FEMENINO,JEAN,619900.0,12.0
MLM02,MFG OVIEDO MEDELLIN,MARITHE FRANCOIS GIRBAUD,UNISEX,BUZO,349900.0,2.0
PL08P,PILATOS UNICO BARRANQUILLA,MARITHE FRANCOIS GIRBAUD,MASCULINO,JEAN,349900.0,36.0
ML219,NEW BALANCE VIVA ENVIGADO,NEW BALANCE,UNISEX,TENIS,569900.0,4.0
PL111,PILATOS UNICENTRO CALI,REPLAY,MASCULINO,TENIS,699900.0,1.0
ML669,KIPLING CENTRO COMERCIAL EL EDÉN,KIPLING,FEMENINO,MORRAL,399900.0,11.0
PF730,PILATOS SANTA ROSA,NIKE,FEMENINO,TENIS,644950.0,3.0
ML225,NEW BALANCE FLORIDA PARQUE COMERCIAL,NEW BALANCE,FEMENINO,TENIS,829900.0,87.0
PL138,PILATOS VIVA BARRANQUILLA,AP CROWN,MASCULINO,JEAN,450000.0,4.0
MLM02,MFG OVIEDO MEDELLIN,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,119900.0,9.0
pf745,PILATOS VIVA TUNJA,MARITHE FRANCOIS GIRBAUD,MASCULINO,CAMISETA,169900.0,3.0
MLM11,MFG FLORIDA PARQUE COMERCIAL,MARITHE FRANCOIS GIRBAUD,MASCULINO,SUDADERA,399900.0,1.0
ML402,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,MASCULINO,CAMISA,1099900.0,3.0
ML219,NEW BALANCE VIVA ENVIGADO,NEW BALANCE,MASCULINO,GORRO,155900.0,1.0
PF183,PILATOS IPIALES,GOORIN BROS,UNISEX,GORRO,269900.0,2.0
PL139,PILATOS VIVA VILLAVICENCIO,NEW ERA,UNISEX,GORRO,159990.0,1.0
PL146,PILATOS VIVA LC 143 ENVIGADO,SUPERDRY,MASCULINO,CHAQUETA,749900.0,11.0
MLM12,MFG CENTRO COMERCIAL EL EDÉN,MARITHE FRANCOIS GIRBAUD,FEMENINO,BERMUDA,179900.0,4.0
PL123,PILATOS UNICENTRO ARMENIA,NEW ERA,UNISEX,GORRO,189990.0,2.0
PO319,PILATOS OUTLET LA TORRE ITAGUI,NEW BALANCE,FEMENINO,CHAQUETA,489900.0,3.0
PF726,PILATOS CABLE PLAZA MANIZALES,SUPERDRY,MASCULINO,CHAQUETA,899900.0,28.0
PLP05,PILATOS JEANS ANDINO BOGOTA,MARITHE FRANCOIS GIRBAUD,FEMENINO,PANTALON,639900.0,5.0
ML213,NEW BALANCE DE MODA PRIME OUTLET LC 121,NEW BALANCE,MASCULINO,CAMISETA,55900.0,2.0
PO317,PILATOS UNICENTRO PEREIRA,NEW BALANCE,MASCULINO,TENIS,919900.0,1.0
PL111,PILATOS UNICENTRO CALI,MARITHE FRANCOIS GIRBAUD,FEMENINO,CAMISETA,189900.0,40.0
PF161,PILATOS LLANOGRANDE PALMIRA,SUPERDRY,FEMENINO,CAMISETA,179900.0,19.0
PL101,PILATOS BUENAVISTA BARRANQUILLA,GOORIN BROS,MASCULINO,GORRO,359900.0,8.0
MLM06,MFG VIVA BARRANQUILLA,MARITHE FRANCOIS GIRBAUD,FEMENINO,CAMISETA,219900.0,3.0
PL12P,PILATOS UNICO VILLAVICENCIO,MONASTERY,FEMENINO,CAMISETA,320000.0,3.0
PL132,PILATOS SANTAFE MEDELLIN,CLEMONT,MASCULINO,CAMISETA,320000.0,7.0
PL10P,PILATOS UNICO PASTO,DIESEL ADULTO,MASCULINO,BUZO,1599900.0,3.0
PF183,PILATOS IPIALES,SUPERDRY,MASCULINO,ROPA INTERIOR,229900.0,4.0
MO422,DIESEL OUTLET MAYORCA SABANETA,DIESEL ADULTO,MASCULINO,ROPA INTERIOR,299900.0,27.0
PL113,PILATOS EL TESORO MEDELLIN,MARITHE FRANCOIS GIRBAUD,FEMENINO,CAMISETA,209900.0,5.0
MLM07,MFG PLAZA FABRICATO BELLO,MARITHE FRANCOIS GIRBAUD,FEMENINO,JEAN,389900.0,5.0
PLP16,PILATOS MALL PLAZA BARRANQUILLA,MONASTERY,FEMENINO,CAMISETA,280000.0,1.0
MF718,SUPERDRY CAMPANARIO POPAYAN,SUPERDRY,FEMENINO,PANTALON,399900.0,6.0
CDEDM,CENTRO DE DISTRIBUCION EDM,KIPLING,FEMENINO,BOLSO,649900.0,3.0
PL10P,PILATOS UNICO PASTO,MARITHE FRANCOIS GIRBAUD,FEMENINO,CHAQUETA,399900.0,8.0
PLP06,PILATOS FLORIDA PARQUE COMERCIAL,CLEMONT,FEMENINO,CAMISETA,280000.0,6.0
PL15P,PILATOS UNICENTRO MEDELLIN,SUPERDRY,MASCULINO,BUZO,449900.0,26.0
ML416,DIESEL JARDIN PLAZA CALI,DIESEL ADULTO,MASCULINO,GORRO,349900.0,5.0
PL113,PILATOS EL TESORO MEDELLIN,AP CROWN,UNISEX,GORRO,280000.0,2.0
PL102,PILATOS PORTAL DEL QUINDIO ARMENIA,AP CROWN,MASCULINO,GORRO,230000.0,1.0
PF729,PILATOS DORADA,REPLAY,FEMENINO,TENIS,599900.0,2.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,MASCULINO,MORRAL,419900.0,13.0
BBC1 ,BROKEN CHAINS MEDELLIN,NEW BALANCE,UNISEX,TENIS,1399900.0,12.0
CDEDM,CENTRO DE DISTRIBUCION EDM,DIESEL ADULTO,FEMENINO,ZAPATOS,4449900.0,2.0
PO317,PILATOS UNICENTRO PEREIRA,SUPERDRY,MASCULINO,CHAQUETA,899900.0,4.0
PL13P,PILATOS NQS MALL PLAZA BOGOTA,DIESEL ADULTO,MASCULINO,GORRO,399900.0,1.0
PO319,PILATOS OUTLET LA TORRE ITAGUI,MONASTERY,MASCULINO,SUDADERA,650000.0,2.0
PF720,PILATOS PASTO,MONASTERY,MASCULINO,CAMISETA,480000.0,20.0
ml406,DIESEL ANDINO BOGOTA,DIESEL ADULTO,FEMENINO,CAMISETA,1299900.0,4.0
ML410,DIESEL UNICENTRO CALI,DIESEL ADULTO,MASCULINO,GORRO,349900.0,8.0
PLP08,PILATOS CENTRO COMERCIAL EL EDÉN,MARITHE FRANCOIS GIRBAUD,MASCULINO,JEAN,349900.0,27.0
PL113,PILATOS EL TESORO MEDELLIN,NIKE,FEMENINO,TENIS,979950.0,1.0
CDEDM,CENTRO DE DISTRIBUCION EDM,DIESEL ADULTO,MASCULINO,PANTALON,1449900.0,2.0
PL122,PILATOS ARRECIFE SANTA MARTA,SUPERDRY,MASCULINO,PANTALON,699900.0,14.0
ML212,NEW BALANCE CARACOLI BUCARAMANGA,NEW BALANCE,UNISEX,GORRO,174900.0,1.0
PL19P,PILATOS LA HERRADURA TULUA,NIKE,MASCULINO,TENIS,684950.0,5.0
ML626,SUPERDRY CENTRO COMERCIAL EL EDÉN,SUPERDRY,MASCULINO,CAMISETA,249900.0,153.0
PL17P,PILATOS ACCESORIOS SAN NICOLAS RIONEGRO,MARITHE FRANCOIS GIRBAUD,MASCULINO,BERMUDA,399900.0,1.0
ML423,DIESEL PARQUE LA COLINA BOGOTA,DIESEL ADULTO,FEMENINO,BOLSO,3599900.0,5.0
PL147,PILATOS MAYORCA SABANETA,DIESEL ADULTO,MASCULINO,JEAN,2599900.0,5.0
ML411,DIESEL EL TESORO MEDELLIN,DIESEL ADULTO,MASCULINO,JEAN,799900.0,52.0
PF188,PILATOS CACIQUE BUCARAMANGA,NEW BALANCE,MASCULINO,MEDIAS,127900.0,1.0
CDEDM,CENTRO DE DISTRIBUCION EDM,DIESEL ADULTO,FEMENINO,JEAN,1999900.0,21.0
PF730,PILATOS SANTA ROSA,MARITHE FRANCOIS GIRBAUD,FEMENINO,PANTALON,449900.0,7.0
PLP05,PILATOS JEANS ANDINO BOGOTA,DIESEL ADULTO,MASCULINO,TENIS,1349900.0,18.0
PL101,PILATOS BUENAVISTA BARRANQUILLA,MARITHE FRANCOIS GIRBAUD,MASCULINO,POLO,219900.0,2.0
MLM11,MFG FLORIDA PARQUE COMERCIAL,MARITHE FRANCOIS GIRBAUD,FEMENINO,SUDADERA,569900.0,2.0
PL08P,PILATOS UNICO BARRANQUILLA,MARITHE FRANCOIS GIRBAUD,FEMENINO,CHAQUETA,399900.0,5.0
ML411,DIESEL EL TESORO MEDELLIN,DIESEL ADULTO,FEMENINO,CAMISETA,1949900.0,4.0
PL107,PILATOS MALL PLAZA CARTAGENA,OAKLEY,MASCULINO,GORRO,125900.0,2.0
PL131,PILATOS GRAN PLAZA IPIALES,MONASTERY,FEMENINO,CAMISETA,310000.0,18.0
PF161,PILATOS LLANOGRANDE PALMIRA,NEW ERA,UNISEX,GORRO,139990.0,1.0
PL149,PILATOS NUESTRO BOGOTA,MARITHE FRANCOIS GIRBAUD,FEMENINO,VESTIDO,39900.0,6.0
MO481,DIESEL OUTLET AMERICAS FACTORY BOGOTA,DIESEL ADULTO,FEMENINO,JEAN,1549900.0,6.0
PL132,PILATOS SANTAFE MEDELLIN,DIESEL ADULTO,MASCULINO,FRAGANCIA,409900.0,1.0
MF718,SUPERDRY CAMPANARIO POPAYAN,SUPERDRY,FEMENINO,BUZO,449900.0,1.0
PL10P,PILATOS UNICO PASTO,ALPINESTARS,MASCULINO,GORRO,148900.0,1.0
PL07P,PILATOS PREMIUM SOPO,MONASTERY,UNISEX,MORRAL,1100000.0,1.0
ML213,NEW BALANCE DE MODA PRIME OUTLET LC 121,NEW BALANCE,FEMENINO,TENIS,1059900.0,2.0
PF183,PILATOS IPIALES,DIESEL ADULTO,MASCULINO,TENIS,1499900.0,7.0
PO319,PILATOS OUTLET LA TORRE ITAGUI,SUPERDRY,MASCULINO,PANTALON,449900.0,1.0
BBC2 ,BROKEN CHAINS BOGOTA,ADIDAS,UNISEX,CHAQUETA,749950.0,12.0
PL110,PILATOS JARDIN PLAZA CALI,PILATOS,NO APLICA,MATERIAL DE EMPAQUE,73.0,1697.0
PF166,PILATOS CAMPANARIO POPAYAN,MARITHE FRANCOIS GIRBAUD,MASCULINO,JEAN,499900.0,10.0
CDEDM,CENTRO DE DISTRIBUCION EDM,MARITHE FRANCOIS GIRBAUD,FEMENINO,JEAN,459900.0,18.0
ML218,NEW BALANCE ARBOLEDA,NEW BALANCE,FEMENINO,TENIS,1539900.0,4.0
PL18P,PILATOS UNICO BUCARAMANGA,REPLAY,MASCULINO,JEAN,499900.0,1.0
PL139,PILATOS VIVA VILLAVICENCIO,DIESEL ADULTO,MASCULINO,CAMISETA,799900.0,6.0
PL121,PILATOS TITAN PLAZA BOGOTA,AP CROWN,UNISEX,GORRO,290000.0,2.0
PO317,PILATOS UNICENTRO PEREIRA,ALPINESTARS,MASCULINO,GORRO,129900.0,2.0
PL129,PILATOS ACCESORIOS PUERTA DEL NORTE BELL,AP CROWN,MASCULINO,CAMISETA,320000.0,12.0
PL146,PILATOS VIVA LC 143 ENVIGADO,NEW BALANCE,MASCULINO,MEDIAS,19900.0,2.0
PL123,PILATOS UNICENTRO ARMENIA,PILATOS,UNISEX,MATERIAL PUBLICITARIO,1.0,10.0
PL123,PILATOS UNICENTRO ARMENIA,REMANENCE,UNISEX,BERMUDA,359900.0,20.0
PL153,PILATOS PLAZA FABRICATO BELLO,NIKE,FEMENINO,TENIS,639950.0,4.0
ML411,DIESEL EL TESORO MEDELLIN,DIESEL ADULTO,FEMENINO,ROPA INTERIOR,449900.0,7.0
PL123,PILATOS UNICENTRO ARMENIA,REMANENCE,UNISEX,CHAQUETA,899900.0,3.0
ML426,DIESEL MULTIPLAZA LA FELICIDAD BOGOTA,DIESEL ADULTO,MASCULINO,JEAN,1399900.0,5.0
PL119,PILATOS CARIBE PLAZA CARTAGENA,NEW BALANCE,FEMENINO,TENIS,604900.0,1.0
PL335,PILATOS OUTLET AMERICAS 2 BOG,NEW BALANCE,MASCULINO,TENIS,649900.0,51.0
PL11P,PILATOS UNICO PEREIRA,NEW BALANCE,MASCULINO,TENIS,546900.0,1.0
PO319,PILATOS OUTLET LA TORRE ITAGUI,CELIO,MASCULINO,ROPA INTERIOR,29900.0,1.0
PL119,PILATOS CARIBE PLAZA CARTAGENA,CLEMONT,FEMENINO,BERMUDA,230000.0,2.0
PO302,PILATOS PLAZA CENTRAL  BOGOTA,SUPERDRY,MASCULINO,CAMISETA,229900.0,21.0
PLP15,PILATOS NUESTRO ATLANTICO,QUIKSILVER,MASCULINO,SANDALIAS,185000.0,2.0
ML430,DIESEL DE MODA PRIME OUTLET LC 109 MEDEL,DIESEL ADULTO,MASCULINO,TENIS,699900.0,4.0
CDEDM,CENTRO DE DISTRIBUCION EDM,NEW BALANCE,MASCULINO,TENIS,1474900.0,15.0
PL14P,PILATOS SAN NICOLAS RIONEGRO,SUPERDRY,MASCULINO,CAMISETA,249900.0,71.0
PL08P,PILATOS UNICO BARRANQUILLA,MONASTERY,UNISEX,MORRAL,810000.0,3.0
ML658,KIPLING TITAN PLAZA BOGOTA,KIPLING,FEMENINO,BOLSO,349900.0,27.0
PL108,PILATOS GRAN ESTACION BOGOTA,DIESEL ADULTO,MASCULINO,POLO,399900.0,9.0
ML607,SUPERDRY DE MODA PRIME OUTLET LC 110,SUPERDRY,MASCULINO,CHAQUETA,599900.0,29.0
PL08P,PILATOS UNICO BARRANQUILLA,SUPERDRY,MASCULINO,SUDADERA,449900.0,8.0
PO317,PILATOS UNICENTRO PEREIRA,MARITHE FRANCOIS GIRBAUD,MASCULINO,BUZO,489900.0,3.0
PL138,PILATOS VIVA BARRANQUILLA,DIESEL ADULTO,MASCULINO,JEAN,1499900.0,2.0
PL131,PILATOS GRAN PLAZA IPIALES,DIESEL ADULTO,MASCULINO,TENIS,1149900.0,8.0
PL145,PILATOS DE MODA PRIME OUTLET LC 227,DIESEL ADULTO,MASCULINO,CAMISETA,399900.0,25.0
PL12P,PILATOS UNICO VILLAVICENCIO,MARITHE FRANCOIS GIRBAUD,FEMENINO,JEAN,449900.0,14.0
PL149,PILATOS NUESTRO BOGOTA,MARITHE FRANCOIS GIRBAUD,MASCULINO,CAMISETA,239900.0,9.0
ml406,DIESEL ANDINO BOGOTA,DIESEL ADULTO,MASCULINO,CAMISA,1199900.0,2.0
PL132,PILATOS SANTAFE MEDELLIN,PILATOS,NO APLICA,TARJETA REGALO,100000.0,3.0
MLM03,MFG CARACOLI BUCARAMANGA,MARITHE FRANCOIS GIRBAUD,FEMENINO,BERMUDA,519900.0,8.0
PL101,PILATOS BUENAVISTA BARRANQUILLA,CLEMONT,FEMENINO,PANTALON,580000.0,8.0
ML409,DIESEL CHIPICHAPE CALI,DIESEL ADULTO,MASCULINO,BUZO,1099900.0,4.0
pl141,PILATOS BUENAVISTA MONTERIA,NEW BALANCE,MASCULINO,TENIS,509900.0,10.0
ML409,DIESEL CHIPICHAPE CALI,DIESEL ADULTO,MASCULINO,RELOJ,1399900.0,1.0
PL102,PILATOS PORTAL DEL QUINDIO ARMENIA,CLEMONT,MASCULINO,CAMISETA,350000.0,4.0
pf745,PILATOS VIVA TUNJA,CLEMONT,FEMENINO,CAMISETA,350000.0,2.0
PL335,PILATOS OUTLET AMERICAS 2 BOG,MARITHE FRANCOIS GIRBAUD,FEMENINO,CAMISETA,189900.0,72.0
ML430,DIESEL DE MODA PRIME OUTLET LC 109 MEDEL,DIESEL ADULTO,MASCULINO,CAMISETA,999900.0,1.0
