Tienda,Marca,Genero,Tipo,Precio_Intervalo,Cantidad_Inventario,Porcentaje_Actual,Porcentaje_Ventas,Cantidad_Propuesta_Inventario
PILATOS CENTRO COMERCIAL EL EDÉN,MONASTERY,MASCULINO,CHAQUETA,"[650000.0, 650130.0)",1.0,1.0,1.0,1.0
PILATOS EL TESORO MEDELLIN,MONASTERY,MASCULINO,CHAQUETA,"[1100000.0, 1100220.0)",3.0,1.0,1.0,3.0
PILATOS GRAN ESTACION BOGOTA,MONASTERY,MASCULINO,CHAQUETA,"[1100000.0, 1100220.0)",6.0,1.0,1.0,6.0
PILATOS GRAN PLAZA IPIALES,MONASTERY,MASCULINO,CHAQUETA,"[1100000.0, 1100220.0)",1.0,1.0,1.0,1.0
PILATOS IPIALES,MONASTERY,MASCULINO,CHAQUETA,"[1100000.0, 1100220.0)",3.0,1.0,1.0,3.0
PILATOS MULTIPLAZA LA FELICIDAD BOGOTA,MONASTERY,MASCULINO,CHAQUETA,"[1100000.0, 1100220.0)",3.0,1.0,1.0,3.0
PILATOS NUESTRO BOGOTA,MONASTERY,MASCULINO,CHAQUETA,"[1200000.0, 1270000.0)",5.0,0.625,0.25,2.0
PILATOS NUESTRO BOGOTA,MONASTERY,MASCULINO,CHAQUETA,"[1830000.0, 1900700.0)",3.0,0.375,0.75,6.0
PILATOS PASTO,MONASTERY,MASCULINO,CHAQUETA,"[1100000.0, 1100220.0)",3.0,1.0,1.0,3.0
PILATOS SAN NICOLAS RIONEGRO,MONASTERY,MASCULINO,CHAQUETA,"[650000.0, 775000.0)",3.0,0.23076923076923078,0.2857142857142857,3.0
PILATOS SAN NICOLAS RIONEGRO,MONASTERY,MASCULINO,CHAQUETA,"[1025000.0, 1150000.0)",3.0,0.23076923076923078,0.14285714285714285,1.0
PILATOS SAN NICOLAS RIONEGRO,MONASTERY,MASCULINO,CHAQUETA,"[1150000.0, 1275000.0)",3.0,0.23076923076923078,0.5714285714285714,5.0
PILATOS SANTAFE MEDELLIN,MONASTERY,MASCULINO,CHAQUETA,"[1100000.0, 1100220.0)",3.0,1.0,1.0,3.0
PILATOS UNICENTRO ARMENIA,MONASTERY,MASCULINO,CHAQUETA,"[1100000.0, 1100220.0)",4.0,1.0,1.0,4.0
PILATOS UNICENTRO MEDELLIN,MONASTERY,MASCULINO,CHAQUETA,"[1100000.0, 1110000.0)",4.0,0.5,0.5,4.0
PILATOS UNICENTRO MEDELLIN,MONASTERY,MASCULINO,CHAQUETA,"[1190000.0, 1200100.0)",4.0,0.5,0.5,4.0
PILATOS UNICO PASTO,MONASTERY,MASCULINO,CHAQUETA,"[1100000.0, 1180000.0)",1.0,0.09090909090909091,0.3333333333333333,4.0
PILATOS UNICO PASTO,MONASTERY,MASCULINO,CHAQUETA,"[1180000.0, 1260000.0)",5.0,0.45454545454545453,0.3333333333333333,4.0
PILATOS UNICO PASTO,MONASTERY,MASCULINO,CHAQUETA,"[1820000.0, 1900800.0)",5.0,0.45454545454545453,0.3333333333333333,4.0
PILATOS UNICO PEREIRA,MONASTERY,MASCULINO,CHAQUETA,"[1100000.0, 1100220.0)",1.0,1.0,1.0,1.0
PILATOS VIVA VILLAVICENCIO,MONASTERY,MASCULINO,CHAQUETA,"[1100000.0, 1100220.0)",4.0,1.0,1.0,4.0
PILATOS ACCESORIOS CALLE 6 POPAYAN,MONASTERY,MASCULINO,CORREA,"[390000.0, 390078.0)",6.0,1.0,1.0,6.0
PILATOS ACCESORIOS PARQUE LA COLINA BOGO,MONASTERY,MASCULINO,CORREA,"[390000.0, 390078.0)",5.0,1.0,1.0,5.0
PILATOS ACCESORIOS PUERTA DEL NORTE BELL,MONASTERY,MASCULINO,CORREA,"[390000.0, 390078.0)",2.0,1.0,1.0,2.0
PILATOS ACCESORIOS VIVA ENVIGADO,MONASTERY,MASCULINO,CORREA,"[390000.0, 390078.0)",5.0,1.0,1.0,5.0
PILATOS BUENAVISTA MONTERIA,MONASTERY,MASCULINO,CORREA,"[390000.0, 390078.0)",2.0,1.0,1.0,2.0
PILATOS MULTIPLAZA LA FELICIDAD BOGOTA,MONASTERY,MASCULINO,CORREA,"[390000.0, 390078.0)",1.0,1.0,1.0,1.0
PILATOS PASTO,MONASTERY,MASCULINO,CORREA,"[390000.0, 390078.0)",4.0,1.0,1.0,4.0
PILATOS UNICENTRO ARMENIA,MONASTERY,MASCULINO,CORREA,"[390000.0, 390078.0)",3.0,1.0,1.0,3.0
PILATOS ACCESORIOS MALL PLAZA MANIZALES,MONASTERY,MASCULINO,GORRO,"[320000.0, 320064.0)",1.0,1.0,1.0,1.0
PILATOS BUENAVISTA BARRANQUILLA,MONASTERY,MASCULINO,GORRO,"[320000.0, 320064.0)",1.0,1.0,1.0,1.0
PILATOS EL TESORO MEDELLIN,MONASTERY,MASCULINO,GORRO,"[320000.0, 320064.0)",1.0,1.0,1.0,1.0
PILATOS FUNDADORES MANIZALES,MONASTERY,MASCULINO,GORRO,"[320000.0, 320064.0)",1.0,1.0,1.0,1.0
PILATOS UNICO CALI 2,MONASTERY,MASCULINO,GORRO,"[320000.0, 320064.0)",1.0,1.0,1.0,1.0
PILATOS ARBOLEDA PEREIRA,MONASTERY,MASCULINO,JEAN,"[744000.0, 750060.0)",5.0,0.38461538461538464,1.0,5.0
PILATOS BUENAVISTA BARRANQUILLA,MONASTERY,MASCULINO,JEAN,"[690000.0, 696000.0)",1.0,0.16666666666666666,0.5,1.0
PILATOS BUENAVISTA BARRANQUILLA,MONASTERY,MASCULINO,JEAN,"[696000.0, 702000.0)",1.0,0.16666666666666666,0.5,1.0
PILATOS CACIQUE BUCARAMANGA,MONASTERY,MASCULINO,JEAN,"[744000.0, 750060.0)",5.0,0.625,1.0,5.0
PILATOS CARACOLI BUCARAMANGA,MONASTERY,MASCULINO,JEAN,"[700000.0, 705000.0)",4.0,0.5,1.0,4.0
PILATOS CARIBE PLAZA CARTAGENA,MONASTERY,MASCULINO,JEAN,"[690000.0, 696000.0)",7.0,0.6363636363636364,0.6666666666666666,6.0
PILATOS CARIBE PLAZA CARTAGENA,MONASTERY,MASCULINO,JEAN,"[744000.0, 750060.0)",2.0,0.18181818181818182,0.3333333333333333,3.0
PILATOS CHIPICHAPE CALI,MONASTERY,MASCULINO,JEAN,"[690000.0, 696000.0)",2.0,0.4,0.5,1.0
PILATOS EL TESORO MEDELLIN,MONASTERY,MASCULINO,JEAN,"[690000.0, 696000.0)",3.0,0.42857142857142855,0.5,4.0
PILATOS EL TESORO MEDELLIN,MONASTERY,MASCULINO,JEAN,"[744000.0, 750060.0)",4.0,0.5714285714285714,0.25,2.0
PILATOS JARDIN PLAZA CALI,MONASTERY,MASCULINO,JEAN,"[700000.0, 705000.0)",3.0,0.42857142857142855,1.0,3.0
PILATOS MALL PLAZA CARTAGENA,MONASTERY,MASCULINO,JEAN,"[690000.0, 696000.0)",2.0,0.25,0.2,2.0
PILATOS MALL PLAZA CARTAGENA,MONASTERY,MASCULINO,JEAN,"[696000.0, 702000.0)",4.0,0.5,0.6,5.0
PILATOS MALL PLAZA CARTAGENA,MONASTERY,MASCULINO,JEAN,"[744000.0, 750060.0)",2.0,0.25,0.2,2.0
PILATOS MULTIPLAZA LA FELICIDAD BOGOTA,MONASTERY,MASCULINO,JEAN,"[690000.0, 696000.0)",2.0,0.125,0.5,8.0
PILATOS MULTIPLAZA LA FELICIDAD BOGOTA,MONASTERY,MASCULINO,JEAN,"[696000.0, 702000.0)",7.0,0.4375,0.3333333333333333,5.0
PILATOS MULTIPLAZA LA FELICIDAD BOGOTA,MONASTERY,MASCULINO,JEAN,"[744000.0, 750060.0)",7.0,0.4375,0.16666666666666666,3.0
PILATOS PASTO,MONASTERY,MASCULINO,JEAN,"[696000.0, 702000.0)",7.0,0.4375,0.6666666666666666,5.0
PILATOS PREMIUM SOPO,MONASTERY,MASCULINO,JEAN,"[690000.0, 692000.0)",2.0,0.5,0.5,2.0
PILATOS PREMIUM SOPO,MONASTERY,MASCULINO,JEAN,"[708000.0, 710020.0)",2.0,0.5,0.5,2.0
PILATOS SANTAFE MEDELLIN,MONASTERY,MASCULINO,JEAN,"[750000.0, 750150.0)",4.0,1.0,1.0,4.0
PILATOS UNICENTRO ARMENIA,MONASTERY,MASCULINO,JEAN,"[700000.0, 705000.0)",4.0,0.4444444444444444,1.0,4.0
PILATOS UNICENTRO CALI,MONASTERY,MASCULINO,JEAN,"[690000.0, 696000.0)",1.0,0.09090909090909091,0.2,1.0
PILATOS UNICENTRO CALI,MONASTERY,MASCULINO,JEAN,"[696000.0, 702000.0)",4.0,0.36363636363636365,0.8,4.0
PILATOS UNICENTRO MEDELLIN,MONASTERY,MASCULINO,JEAN,"[708000.0, 710020.0)",1.0,0.08333333333333333,1.0,1.0
PILATOS UNICO BARRANQUILLA,MONASTERY,MASCULINO,JEAN,"[690000.0, 692000.0)",5.0,0.8333333333333334,0.6,4.0
PILATOS UNICO BARRANQUILLA,MONASTERY,MASCULINO,JEAN,"[708000.0, 710020.0)",1.0,0.16666666666666666,0.4,2.0
PILATOS UNICO BUCARAMANGA,MONASTERY,MASCULINO,JEAN,"[690000.0, 690138.0)",4.0,1.0,1.0,4.0
PILATOS UNICO CALI 2,MONASTERY,MASCULINO,JEAN,"[650000.0, 660000.0)",1.0,0.08333333333333333,0.06666666666666667,1.0
PILATOS UNICO CALI 2,MONASTERY,MASCULINO,JEAN,"[690000.0, 700000.0)",8.0,0.6666666666666666,0.4666666666666667,5.0
PILATOS UNICO CALI 2,MONASTERY,MASCULINO,JEAN,"[710000.0, 720000.0)",2.0,0.16666666666666666,0.4666666666666667,5.0
PILATOS UNICO PASTO,MONASTERY,MASCULINO,JEAN,"[690000.0, 692000.0)",9.0,0.75,0.3333333333333333,4.0
PILATOS UNICO PASTO,MONASTERY,MASCULINO,JEAN,"[708000.0, 710020.0)",3.0,0.25,0.6666666666666666,8.0
PILATOS UNICO PEREIRA,MONASTERY,MASCULINO,JEAN,"[650000.0, 660000.0)",2.0,0.25,0.16666666666666666,1.0
PILATOS UNICO PEREIRA,MONASTERY,MASCULINO,JEAN,"[690000.0, 700000.0)",1.0,0.125,0.5,4.0
PILATOS UNICO PEREIRA,MONASTERY,MASCULINO,JEAN,"[710000.0, 720000.0)",4.0,0.5,0.16666666666666666,1.0
PILATOS UNICO PEREIRA,MONASTERY,MASCULINO,JEAN,"[740000.0, 750100.0)",1.0,0.125,0.16666666666666666,1.0
PILATOS UNICO VILLAVICENCIO,MONASTERY,MASCULINO,JEAN,"[690000.0, 699000.0)",4.0,0.5714285714285714,0.5,4.0
PILATOS UNICO VILLAVICENCIO,MONASTERY,MASCULINO,JEAN,"[708000.0, 717000.0)",2.0,0.2857142857142857,0.25,2.0
PILATOS UNICO VILLAVICENCIO,MONASTERY,MASCULINO,JEAN,"[771000.0, 780090.0)",1.0,0.14285714285714285,0.25,2.0
PILATOS VIVA BARRANQUILLA,MONASTERY,MASCULINO,JEAN,"[696000.0, 702000.0)",4.0,0.4,0.5,4.0
PILATOS VIVA BARRANQUILLA,MONASTERY,MASCULINO,JEAN,"[744000.0, 750060.0)",4.0,0.4,0.5,4.0
PILATOS VIVA VILLAVICENCIO,MONASTERY,MASCULINO,JEAN,"[696000.0, 702000.0)",8.0,0.5,1.0,8.0
PILATOS ACCESORIOS MALL PLAZA MANIZALES,MONASTERY,MASCULINO,MORRAL,"[850000.0, 850170.0)",1.0,1.0,1.0,1.0
PILATOS ARBOLEDA PEREIRA,MONASTERY,MASCULINO,MORRAL,"[850000.0, 850170.0)",1.0,1.0,1.0,1.0
PILATOS UNICENTRO CALI,MONASTERY,MASCULINO,MORRAL,"[850000.0, 850170.0)",1.0,1.0,1.0,1.0
PILATOS VIVA BARRANQUILLA,MONASTERY,MASCULINO,MORRAL,"[850000.0, 850170.0)",1.0,1.0,1.0,1.0
PILATOS VIVA LC 143 ENVIGADO,MONASTERY,MASCULINO,MORRAL,"[850000.0, 850170.0)",1.0,1.0,1.0,1.0
PILATOS  LETICIA AMAZONAS,MONASTERY,MASCULINO,POLO,"[450000.0, 454000.0)",9.0,0.5294117647058824,1.0,9.0
PILATOS ACCESORIOS PUERTA DEL NORTE BELL,MONASTERY,MASCULINO,POLO,"[450000.0, 454000.0)",20.0,0.8333333333333334,1.0,20.0
PILATOS ACCESORIOS SAN NICOLAS RIONEGRO,MONASTERY,MASCULINO,POLO,"[450000.0, 454000.0)",7.0,0.6363636363636364,1.0,7.0
PILATOS ACCESORIOS VIVA ENVIGADO,MONASTERY,MASCULINO,POLO,"[490000.0, 490098.0)",2.0,1.0,1.0,2.0
PILATOS ARAUCA,MONASTERY,MASCULINO,POLO,"[450000.0, 450090.0)",6.0,1.0,1.0,6.0
PILATOS ARBOLEDA PEREIRA,MONASTERY,MASCULINO,POLO,"[450000.0, 454000.0)",9.0,0.75,0.9285714285714286,11.0
PILATOS ARBOLEDA PEREIRA,MONASTERY,MASCULINO,POLO,"[486000.0, 490040.0)",3.0,0.25,0.07142857142857142,1.0
PILATOS ARRECIFE SANTA MARTA,MONASTERY,MASCULINO,POLO,"[450000.0, 454000.0)",19.0,0.76,0.6666666666666666,17.0
PILATOS ARRECIFE SANTA MARTA,MONASTERY,MASCULINO,POLO,"[486000.0, 490040.0)",6.0,0.24,0.3333333333333333,8.0
PILATOS BUENAVISTA BARRANQUILLA,MONASTERY,MASCULINO,POLO,"[450000.0, 450090.0)",63.0,1.0,1.0,63.0
PILATOS BUENAVISTA MONTERIA,MONASTERY,MASCULINO,POLO,"[450000.0, 454000.0)",19.0,0.9047619047619048,0.8571428571428571,18.0
PILATOS BUENAVISTA MONTERIA,MONASTERY,MASCULINO,POLO,"[486000.0, 490040.0)",2.0,0.09523809523809523,0.14285714285714285,3.0
PILATOS BUENAVISTA SANTA MARTA,MONASTERY,MASCULINO,POLO,"[450000.0, 454000.0)",7.0,0.875,0.4,3.0
PILATOS BUENAVISTA SANTA MARTA,MONASTERY,MASCULINO,POLO,"[486000.0, 490040.0)",1.0,0.125,0.6,5.0
PILATOS CABLE PLAZA MANIZALES,MONASTERY,MASCULINO,POLO,"[450000.0, 450090.0)",4.0,1.0,1.0,4.0
PILATOS CACIQUE BUCARAMANGA,MONASTERY,MASCULINO,POLO,"[450000.0, 454000.0)",15.0,0.9375,0.8888888888888888,14.0
PILATOS CACIQUE BUCARAMANGA,MONASTERY,MASCULINO,POLO,"[486000.0, 490040.0)",1.0,0.0625,0.1111111111111111,2.0
PILATOS CAMPANARIO POPAYAN,MONASTERY,MASCULINO,POLO,"[450000.0, 450090.0)",29.0,1.0,1.0,29.0
PILATOS CARACOLI BUCARAMANGA,MONASTERY,MASCULINO,POLO,"[450000.0, 454000.0)",23.0,0.9583333333333334,0.7142857142857143,17.0
PILATOS CARACOLI BUCARAMANGA,MONASTERY,MASCULINO,POLO,"[486000.0, 490040.0)",1.0,0.041666666666666664,0.2857142857142857,7.0
PILATOS CARIBE PLAZA CARTAGENA,MONASTERY,MASCULINO,POLO,"[450000.0, 458000.0)",33.0,0.8918918918918919,1.0,33.0
PILATOS CHIPICHAPE CALI,MONASTERY,MASCULINO,POLO,"[450000.0, 450090.0)",14.0,1.0,1.0,14.0
PILATOS DORADA,MONASTERY,MASCULINO,POLO,"[450000.0, 454000.0)",8.0,0.8,0.75,8.0
PILATOS DORADA,MONASTERY,MASCULINO,POLO,"[486000.0, 490040.0)",2.0,0.2,0.25,2.0
PILATOS EL TESORO MEDELLIN,MONASTERY,MASCULINO,POLO,"[450000.0, 450090.0)",11.0,1.0,1.0,11.0
PILATOS FLORIDA PARQUE COMERCIAL,MONASTERY,MASCULINO,POLO,"[450000.0, 454000.0)",19.0,0.8636363636363636,1.0,19.0
PILATOS FUNDADORES MANIZALES,MONASTERY,MASCULINO,POLO,"[450000.0, 454000.0)",22.0,0.9166666666666666,1.0,22.0
PILATOS FUSAGASUGA,MONASTERY,MASCULINO,POLO,"[450000.0, 454000.0)",24.0,0.8888888888888888,1.0,24.0
PILATOS GRAN ESTACION 2 BOGOTA,MONASTERY,MASCULINO,POLO,"[450000.0, 458000.0)",27.0,0.8709677419354839,1.0,27.0
PILATOS GRAN ESTACION BOGOTA,MONASTERY,MASCULINO,POLO,"[450000.0, 454000.0)",23.0,0.8846153846153846,0.875,23.0
PILATOS GRAN ESTACION BOGOTA,MONASTERY,MASCULINO,POLO,"[486000.0, 490040.0)",3.0,0.11538461538461539,0.125,3.0
PILATOS GRAN PLAZA IPIALES,MONASTERY,MASCULINO,POLO,"[450000.0, 454000.0)",21.0,0.875,1.0,21.0
PILATOS IPIALES,MONASTERY,MASCULINO,POLO,"[450000.0, 454000.0)",50.0,0.9433962264150944,1.0,50.0
PILATOS JARDIN PLAZA CALI,MONASTERY,MASCULINO,POLO,"[450000.0, 454000.0)",7.0,0.875,0.875,7.0
PILATOS JARDIN PLAZA CALI,MONASTERY,MASCULINO,POLO,"[486000.0, 490040.0)",1.0,0.125,0.125,1.0
PILATOS LA ESTACION IBAGUE,MONASTERY,MASCULINO,POLO,"[450000.0, 450090.0)",5.0,1.0,1.0,5.0
PILATOS LA HERRADURA TULUA,MONASTERY,MASCULINO,POLO,"[450000.0, 450090.0)",2.0,1.0,1.0,2.0
PILATOS LLANOGRANDE PALMIRA,MONASTERY,MASCULINO,POLO,"[450000.0, 454000.0)",40.0,0.8888888888888888,1.0,40.0
PILATOS MALL PLAZA CARTAGENA,MONASTERY,MASCULINO,POLO,"[450000.0, 450090.0)",22.0,1.0,1.0,22.0
PILATOS MALL PLAZA MANIZALES,MONASTERY,MASCULINO,POLO,"[450000.0, 450090.0)",32.0,1.0,1.0,32.0
PILATOS MAYORCA SABANETA,MONASTERY,MASCULINO,POLO,"[450000.0, 458000.0)",20.0,0.8,1.0,20.0
PILATOS MEGAMALL BUCARAMANGA,MONASTERY,MASCULINO,POLO,"[450000.0, 454000.0)",22.0,0.8461538461538461,0.6666666666666666,17.0
PILATOS MEGAMALL BUCARAMANGA,MONASTERY,MASCULINO,POLO,"[486000.0, 490040.0)",4.0,0.15384615384615385,0.3333333333333333,9.0
PILATOS MULTIPLAZA LA FELICIDAD BOGOTA,MONASTERY,MASCULINO,POLO,"[450000.0, 450090.0)",48.0,1.0,1.0,48.0
PILATOS NQS MALL PLAZA BOGOTA,MONASTERY,MASCULINO,POLO,"[450000.0, 454000.0)",14.0,0.7,1.0,14.0
PILATOS NUESTRO BOGOTA,MONASTERY,MASCULINO,POLO,"[410000.0, 410082.0)",1.0,1.0,1.0,1.0
PILATOS NUESTRO MONTERIA,MONASTERY,MASCULINO,POLO,"[430000.0, 432000.0)",2.0,0.6666666666666666,0.5,2.0
PILATOS NUESTRO MONTERIA,MONASTERY,MASCULINO,POLO,"[448000.0, 450020.0)",1.0,0.3333333333333333,0.5,2.0
PILATOS OUTLET LA TORRE ITAGUI,MONASTERY,MASCULINO,POLO,"[410000.0, 414000.0)",17.0,0.7391304347826086,0.4,9.0
PILATOS OUTLET LA TORRE ITAGUI,MONASTERY,MASCULINO,POLO,"[446000.0, 450040.0)",6.0,0.2608695652173913,0.4,9.0
PILATOS PASTO,MONASTERY,MASCULINO,POLO,"[450000.0, 450090.0)",29.0,1.0,1.0,29.0
PILATOS PLAZA FABRICATO BELLO,MONASTERY,MASCULINO,POLO,"[450000.0, 454000.0)",15.0,0.7894736842105263,0.5,10.0
PILATOS PLAZA FABRICATO BELLO,MONASTERY,MASCULINO,POLO,"[486000.0, 490040.0)",4.0,0.21052631578947367,0.5,10.0
PILATOS PREMIUM SOPO,MONASTERY,MASCULINO,POLO,"[446000.0, 450040.0)",5.0,0.35714285714285715,1.0,5.0
PILATOS PRIMAVERA URBANA VILLAVICENCIO,MONASTERY,MASCULINO,POLO,"[450000.0, 450090.0)",28.0,1.0,1.0,28.0
PILATOS SAN NICOLAS RIONEGRO,MONASTERY,MASCULINO,POLO,"[410000.0, 418000.0)",6.0,0.2727272727272727,0.3333333333333333,6.0
PILATOS SAN NICOLAS RIONEGRO,MONASTERY,MASCULINO,POLO,"[450000.0, 458000.0)",13.0,0.5909090909090909,0.6666666666666666,13.0
PILATOS SAN SILVESTRE BARRANCABERMEJA,MONASTERY,MASCULINO,POLO,"[450000.0, 450090.0)",21.0,1.0,1.0,21.0
PILATOS SANTA ROSA,MONASTERY,MASCULINO,POLO,"[450000.0, 454000.0)",15.0,0.8333333333333334,1.0,15.0
PILATOS SANTAFE MEDELLIN,MONASTERY,MASCULINO,POLO,"[450000.0, 454000.0)",10.0,0.9090909090909091,0.9130434782608695,10.0
PILATOS SANTAFE MEDELLIN,MONASTERY,MASCULINO,POLO,"[486000.0, 490040.0)",1.0,0.09090909090909091,0.08695652173913043,1.0
PILATOS TITAN PLAZA BOGOTA,MONASTERY,MASCULINO,POLO,"[450000.0, 450090.0)",29.0,1.0,1.0,29.0
PILATOS UNICENTRO ARMENIA,MONASTERY,MASCULINO,POLO,"[410000.0, 414000.0)",1.0,0.07692307692307693,0.1,1.0
PILATOS UNICENTRO ARMENIA,MONASTERY,MASCULINO,POLO,"[446000.0, 450040.0)",12.0,0.9230769230769231,0.9,12.0
PILATOS UNICENTRO CALI,MONASTERY,MASCULINO,POLO,"[450000.0, 454000.0)",14.0,0.8235294117647058,0.8571428571428571,15.0
PILATOS UNICENTRO CALI,MONASTERY,MASCULINO,POLO,"[486000.0, 490040.0)",3.0,0.17647058823529413,0.14285714285714285,2.0
PILATOS UNICENTRO MEDELLIN,MONASTERY,MASCULINO,POLO,"[410000.0, 414000.0)",5.0,0.4166666666666667,0.4666666666666667,6.0
PILATOS UNICENTRO MEDELLIN,MONASTERY,MASCULINO,POLO,"[430000.0, 434000.0)",1.0,0.08333333333333333,0.13333333333333333,2.0
PILATOS UNICENTRO MEDELLIN,MONASTERY,MASCULINO,POLO,"[446000.0, 450040.0)",6.0,0.5,0.4,5.0
PILATOS UNICENTRO PEREIRA,MONASTERY,MASCULINO,POLO,"[430000.0, 436000.0)",2.0,0.16666666666666666,0.125,2.0
PILATOS UNICENTRO PEREIRA,MONASTERY,MASCULINO,POLO,"[448000.0, 454000.0)",7.0,0.5833333333333334,0.75,9.0
PILATOS UNICENTRO PEREIRA,MONASTERY,MASCULINO,POLO,"[484000.0, 490060.0)",3.0,0.25,0.125,2.0
PILATOS UNICENTRO TUNJA,MONASTERY,MASCULINO,POLO,"[450000.0, 454000.0)",20.0,0.8695652173913043,1.0,20.0
PILATOS UNICENTRO VILLAVICENCIO,MONASTERY,MASCULINO,POLO,"[450000.0, 454000.0)",18.0,0.9,0.75,15.0
PILATOS UNICENTRO VILLAVICENCIO,MONASTERY,MASCULINO,POLO,"[486000.0, 490040.0)",2.0,0.1,0.25,5.0
PILATOS UNICENTRO YOPAL,MONASTERY,MASCULINO,POLO,"[450000.0, 450090.0)",12.0,1.0,1.0,12.0
PILATOS UNICO BARRANQUILLA,MONASTERY,MASCULINO,POLO,"[410000.0, 410082.0)",3.0,1.0,1.0,3.0
PILATOS UNICO CALI 2,MONASTERY,MASCULINO,POLO,"[410000.0, 414000.0)",6.0,0.75,0.5,4.0
PILATOS UNICO CALI 2,MONASTERY,MASCULINO,POLO,"[446000.0, 450040.0)",2.0,0.25,0.5,4.0
PILATOS UNICO PASTO,MONASTERY,MASCULINO,POLO,"[410000.0, 414000.0)",13.0,0.52,0.3333333333333333,8.0
PILATOS UNICO PASTO,MONASTERY,MASCULINO,POLO,"[430000.0, 434000.0)",5.0,0.2,0.16666666666666666,4.0
PILATOS UNICO PASTO,MONASTERY,MASCULINO,POLO,"[446000.0, 450040.0)",7.0,0.28,0.5,12.0
PILATOS UNICO PEREIRA,MONASTERY,MASCULINO,POLO,"[410000.0, 414000.0)",4.0,0.36363636363636365,0.14285714285714285,2.0
PILATOS UNICO PEREIRA,MONASTERY,MASCULINO,POLO,"[430000.0, 434000.0)",1.0,0.09090909090909091,0.14285714285714285,2.0
PILATOS UNICO PEREIRA,MONASTERY,MASCULINO,POLO,"[446000.0, 450040.0)",6.0,0.5454545454545454,0.7142857142857143,8.0
PILATOS UNICO VILLAVICENCIO,MONASTERY,MASCULINO,POLO,"[410000.0, 414000.0)",10.0,0.7142857142857143,0.6666666666666666,9.0
PILATOS UNICO VILLAVICENCIO,MONASTERY,MASCULINO,POLO,"[446000.0, 450040.0)",4.0,0.2857142857142857,0.3333333333333333,5.0
PILATOS VIVA BARRANQUILLA,MONASTERY,MASCULINO,POLO,"[450000.0, 454000.0)",32.0,0.8888888888888888,1.0,32.0
PILATOS VIVA LC 143 ENVIGADO,MONASTERY,MASCULINO,POLO,"[450000.0, 454000.0)",34.0,0.8717948717948718,0.6666666666666666,26.0
PILATOS VIVA LC 143 ENVIGADO,MONASTERY,MASCULINO,POLO,"[486000.0, 490040.0)",5.0,0.1282051282051282,0.3333333333333333,13.0
PILATOS VIVA TUNJA,MONASTERY,MASCULINO,POLO,"[450000.0, 450090.0)",1.0,1.0,1.0,1.0
PILATOS VIVA VILLAVICENCIO,MONASTERY,MASCULINO,POLO,"[450000.0, 450090.0)",27.0,1.0,1.0,27.0
PILATOS PREMIUM SOPO,MONASTERY,MASCULINO,ROPA INTERIOR,"[384000.0, 410260.0)",1.0,0.2,1.0,1.0
PILATOS UNICENTRO MEDELLIN,MONASTERY,MASCULINO,ROPA INTERIOR,"[150000.0, 150030.0)",10.0,1.0,1.0,10.0
PILATOS UNICO CALI 2,MONASTERY,MASCULINO,ROPA INTERIOR,"[150000.0, 176000.0)",2.0,0.5,0.25,1.0
PILATOS UNICO CALI 2,MONASTERY,MASCULINO,ROPA INTERIOR,"[384000.0, 410260.0)",2.0,0.5,0.75,3.0
PILATOS UNICO PEREIRA,MONASTERY,MASCULINO,ROPA INTERIOR,"[150000.0, 150030.0)",1.0,1.0,1.0,1.0
PILATOS ARBOLEDA PEREIRA,MONASTERY,MASCULINO,SUDADERA,"[690000.0, 690138.0)",5.0,1.0,1.0,5.0
PILATOS BUENAVISTA BARRANQUILLA,MONASTERY,MASCULINO,SUDADERA,"[690000.0, 690138.0)",9.0,1.0,1.0,9.0
PILATOS CENTRO COMERCIAL EL EDÉN,MONASTERY,MASCULINO,SUDADERA,"[850000.0, 850170.0)",2.0,1.0,1.0,2.0
PILATOS GRAN ESTACION 2 BOGOTA,MONASTERY,MASCULINO,SUDADERA,"[690000.0, 690138.0)",6.0,1.0,1.0,6.0
PILATOS GRAN ESTACION BOGOTA,MONASTERY,MASCULINO,SUDADERA,"[690000.0, 690138.0)",6.0,1.0,1.0,6.0
PILATOS GRAN PLAZA IPIALES,MONASTERY,MASCULINO,SUDADERA,"[690000.0, 690138.0)",4.0,1.0,1.0,4.0
PILATOS MAYORCA SABANETA,MONASTERY,MASCULINO,SUDADERA,"[650000.0, 670000.0)",3.0,0.25,0.5,3.0
PILATOS MAYORCA SABANETA,MONASTERY,MASCULINO,SUDADERA,"[750000.0, 770000.0)",3.0,0.25,0.5,3.0
PILATOS NQS MALL PLAZA BOGOTA,MONASTERY,MASCULINO,SUDADERA,"[690000.0, 690138.0)",4.0,1.0,1.0,4.0
PILATOS OUTLET LA TORRE ITAGUI,MONASTERY,MASCULINO,SUDADERA,"[830000.0, 850200.0)",4.0,0.6666666666666666,1.0,4.0
PILATOS PLAZA CENTRAL  BOGOTA,MONASTERY,MASCULINO,SUDADERA,"[850000.0, 850170.0)",4.0,1.0,1.0,4.0
PILATOS SAN NICOLAS RIONEGRO,MONASTERY,MASCULINO,SUDADERA,"[750000.0, 770000.0)",7.0,0.4375,0.5,8.0
PILATOS SAN NICOLAS RIONEGRO,MONASTERY,MASCULINO,SUDADERA,"[830000.0, 850200.0)",8.0,0.5,0.5,8.0
