,Tienda,Marca,Genero,Tipo,Precio_Intervalo,Cantidad_Inventario,Porcentaje_Actual,Porcentaje_Ventas
2199,PILATOS PORTAL DEL QUINDIO ARMENIA,DIESEL ADULTO,FEMENINO,TENIS,"[1129900.0, 1194900.0)",4.0,0.0625,0.07017543859649122
2200,PILATOS PORTAL DEL QUINDIO ARMENIA,DIESEL ADULTO,FEMENINO,TENIS,"[1194900.0, 1259900.0)",10.0,0.15625,0.05263157894736842
2201,PILATOS PORTAL DEL QUINDIO ARMENIA,DIESEL ADULTO,FEMENINO,TENIS,"[1324900.0, 1389900.0)",7.0,0.109375,0.17543859649122806
2202,PILATOS PORTAL DEL QUINDIO ARMENIA,DIESEL ADULTO,FEMENINO,TENIS,"[1389900.0, 1454900.0)",4.0,0.0625,0.017543859649122806
2203,PILATOS PORTAL DEL QUINDIO ARMENIA,DIESEL ADULTO,FEMENINO,TENIS,"[1584900.0, 1650550.0)",15.0,0.234375,0.07017543859649122
2204,PILATOS QUIBDO,DIESEL ADULTO,FEMENINO,TENIS,"[899900.0, 974900.0)",5.0,0.1111111111111111,0.13186813186813187
2205,PILATOS QUIBDO,DIESEL ADULTO,FEMENINO,TENIS,"[974900.0, 1049900.0)",20.0,0.4444444444444444,0.5934065934065934
2206,PILATOS QUIBDO,DIESEL ADULTO,FEMENINO,TENIS,"[1199900.0, 1274900.0)",3.0,0.06666666666666667,0.08791208791208792
2207,PILATOS QUIBDO,DIESEL ADULTO,FEMENINO,TENIS,"[1274900.0, 1349900.0)",3.0,0.06666666666666667,0.03296703296703297
2208,PILATOS QUIBDO,DIESEL ADULTO,FEMENINO,TENIS,"[1574900.0, 1650650.0)",10.0,0.2222222222222222,0.054945054945054944
2209,PILATOS SALITRE BOGOTA,DIESEL ADULTO,FEMENINO,TENIS,"[969900.0, 1000200.0)",1.0,0.5,1.0
2210,PILATOS SAN NICOLAS RIONEGRO,DIESEL ADULTO,FEMENINO,TENIS,"[799900.0, 884900.0)",16.0,0.1553398058252427,0.03389830508474576
2211,PILATOS SAN NICOLAS RIONEGRO,DIESEL ADULTO,FEMENINO,TENIS,"[969900.0, 1054900.0)",20.0,0.1941747572815534,0.4180790960451977
2212,PILATOS SAN NICOLAS RIONEGRO,DIESEL ADULTO,FEMENINO,TENIS,"[1054900.0, 1139900.0)",3.0,0.02912621359223301,0.03389830508474576
2213,PILATOS SAN NICOLAS RIONEGRO,DIESEL ADULTO,FEMENINO,TENIS,"[1139900.0, 1224900.0)",10.0,0.0970873786407767,0.11864406779661017
2214,PILATOS SAN NICOLAS RIONEGRO,DIESEL ADULTO,FEMENINO,TENIS,"[1224900.0, 1309900.0)",15.0,0.14563106796116504,0.11864406779661017
2215,PILATOS SAN NICOLAS RIONEGRO,DIESEL ADULTO,FEMENINO,TENIS,"[1309900.0, 1394900.0)",5.0,0.04854368932038835,0.011299435028248588
2216,PILATOS SAN NICOLAS RIONEGRO,DIESEL ADULTO,FEMENINO,TENIS,"[1394900.0, 1479900.0)",21.0,0.20388349514563106,0.10734463276836158
2217,PILATOS SAN NICOLAS RIONEGRO,DIESEL ADULTO,FEMENINO,TENIS,"[1479900.0, 1564900.0)",5.0,0.04854368932038835,0.062146892655367235
2218,PILATOS SAN NICOLAS RIONEGRO,DIESEL ADULTO,FEMENINO,TENIS,"[1564900.0, 1650750.0)",8.0,0.07766990291262135,0.03954802259887006
2219,PILATOS SAN SILVESTRE BARRANCABERMEJA,DIESEL ADULTO,FEMENINO,TENIS,"[899900.0, 929900.0)",1.0,0.02857142857142857,0.2916666666666667
2220,PILATOS SAN SILVESTRE BARRANCABERMEJA,DIESEL ADULTO,FEMENINO,TENIS,"[989900.0, 1019900.0)",27.0,0.7714285714285715,0.6666666666666666
2221,PILATOS SAN SILVESTRE BARRANCABERMEJA,DIESEL ADULTO,FEMENINO,TENIS,"[1169900.0, 1200200.0)",7.0,0.2,0.041666666666666664
2222,PILATOS SANTA ROSA,DIESEL ADULTO,FEMENINO,TENIS,"[599900.0, 704900.0)",4.0,0.057971014492753624,0.05172413793103448
2223,PILATOS SANTA ROSA,DIESEL ADULTO,FEMENINO,TENIS,"[914900.0, 1019900.0)",32.0,0.463768115942029,0.6896551724137931
2224,PILATOS SANTA ROSA,DIESEL ADULTO,FEMENINO,TENIS,"[1124900.0, 1229900.0)",11.0,0.15942028985507245,0.05172413793103448
2225,PILATOS SANTA ROSA,DIESEL ADULTO,FEMENINO,TENIS,"[1229900.0, 1334900.0)",9.0,0.13043478260869565,0.017241379310344827
2226,PILATOS SANTA ROSA,DIESEL ADULTO,FEMENINO,TENIS,"[1439900.0, 1544900.0)",4.0,0.057971014492753624,0.05172413793103448
2227,PILATOS SANTA ROSA,DIESEL ADULTO,FEMENINO,TENIS,"[1544900.0, 1650950.0)",9.0,0.13043478260869565,0.017241379310344827
2228,PILATOS SANTAFE MEDELLIN,DIESEL ADULTO,FEMENINO,TENIS,"[999900.0, 1064900.0)",12.0,0.4444444444444444,0.38666666666666666
2229,PILATOS SANTAFE MEDELLIN,DIESEL ADULTO,FEMENINO,TENIS,"[1194900.0, 1259900.0)",2.0,0.07407407407407407,0.16
2230,PILATOS SANTAFE MEDELLIN,DIESEL ADULTO,FEMENINO,TENIS,"[1519900.0, 1584900.0)",2.0,0.07407407407407407,0.02666666666666667
2231,PILATOS SANTAFE MEDELLIN,DIESEL ADULTO,FEMENINO,TENIS,"[1584900.0, 1650550.0)",11.0,0.4074074074074074,0.09333333333333334
2232,PILATOS TITAN PLAZA BOGOTA,DIESEL ADULTO,FEMENINO,TENIS,"[899900.0, 964900.0)",2.0,0.04,0.05128205128205128
2233,PILATOS TITAN PLAZA BOGOTA,DIESEL ADULTO,FEMENINO,TENIS,"[964900.0, 1029900.0)",12.0,0.24,0.6153846153846154
2234,PILATOS TITAN PLAZA BOGOTA,DIESEL ADULTO,FEMENINO,TENIS,"[1094900.0, 1159900.0)",8.0,0.16,0.1282051282051282
2235,PILATOS TITAN PLAZA BOGOTA,DIESEL ADULTO,FEMENINO,TENIS,"[1159900.0, 1224900.0)",9.0,0.18,0.10256410256410256
2236,PILATOS TITAN PLAZA BOGOTA,DIESEL ADULTO,FEMENINO,TENIS,"[1289900.0, 1354900.0)",11.0,0.22,0.02564102564102564
2237,PILATOS TITAN PLAZA BOGOTA,DIESEL ADULTO,FEMENINO,TENIS,"[1484900.0, 1550550.0)",8.0,0.16,0.07692307692307693
2238,PILATOS UNICENTRO ARMENIA,DIESEL ADULTO,FEMENINO,TENIS,"[999900.0, 1059900.0)",15.0,0.4166666666666667,0.6282051282051282
2239,PILATOS UNICENTRO ARMENIA,DIESEL ADULTO,FEMENINO,TENIS,"[1059900.0, 1119900.0)",3.0,0.08333333333333333,0.01282051282051282
2240,PILATOS UNICENTRO ARMENIA,DIESEL ADULTO,FEMENINO,TENIS,"[1179900.0, 1239900.0)",17.0,0.4722222222222222,0.1987179487179487
2241,PILATOS UNICENTRO ARMENIA,DIESEL ADULTO,FEMENINO,TENIS,"[1539900.0, 1600500.0)",1.0,0.027777777777777776,0.04487179487179487
2242,PILATOS UNICENTRO CALI,DIESEL ADULTO,FEMENINO,TENIS,"[799900.0, 884900.0)",9.0,0.2571428571428571,0.07142857142857142
2243,PILATOS UNICENTRO CALI,DIESEL ADULTO,FEMENINO,TENIS,"[884900.0, 969900.0)",5.0,0.14285714285714285,0.047619047619047616
2244,PILATOS UNICENTRO CALI,DIESEL ADULTO,FEMENINO,TENIS,"[969900.0, 1054900.0)",4.0,0.11428571428571428,0.40476190476190477
2245,PILATOS UNICENTRO CALI,DIESEL ADULTO,FEMENINO,TENIS,"[1139900.0, 1224900.0)",10.0,0.2857142857142857,0.2619047619047619
2246,PILATOS UNICENTRO CALI,DIESEL ADULTO,FEMENINO,TENIS,"[1564900.0, 1650750.0)",7.0,0.2,0.07142857142857142
2247,PILATOS UNICENTRO MEDELLIN,DIESEL ADULTO,FEMENINO,TENIS,"[799900.0, 864900.0)",8.0,0.20512820512820512,0.07272727272727272
2248,PILATOS UNICENTRO MEDELLIN,DIESEL ADULTO,FEMENINO,TENIS,"[864900.0, 929900.0)",11.0,0.28205128205128205,0.14545454545454545
2249,PILATOS UNICENTRO MEDELLIN,DIESEL ADULTO,FEMENINO,TENIS,"[994900.0, 1059900.0)",6.0,0.15384615384615385,0.21818181818181817
2250,PILATOS UNICENTRO MEDELLIN,DIESEL ADULTO,FEMENINO,TENIS,"[1189900.0, 1254900.0)",6.0,0.15384615384615385,0.23636363636363636
2251,PILATOS UNICENTRO MEDELLIN,DIESEL ADULTO,FEMENINO,TENIS,"[1319900.0, 1384900.0)",4.0,0.10256410256410256,0.07272727272727272
2252,PILATOS UNICENTRO MEDELLIN,DIESEL ADULTO,FEMENINO,TENIS,"[1384900.0, 1450550.0)",4.0,0.10256410256410256,0.14545454545454545
2253,PILATOS UNICENTRO PEREIRA,DIESEL ADULTO,FEMENINO,TENIS,"[999900.0, 1054900.0)",42.0,0.5753424657534246,0.6309523809523809
2254,PILATOS UNICENTRO PEREIRA,DIESEL ADULTO,FEMENINO,TENIS,"[1109900.0, 1164900.0)",2.0,0.0273972602739726,0.10714285714285714
2255,PILATOS UNICENTRO PEREIRA,DIESEL ADULTO,FEMENINO,TENIS,"[1164900.0, 1219900.0)",6.0,0.0821917808219178,0.047619047619047616
2256,PILATOS UNICENTRO PEREIRA,DIESEL ADULTO,FEMENINO,TENIS,"[1274900.0, 1329900.0)",18.0,0.2465753424657534,0.011904761904761904
2257,PILATOS UNICENTRO PEREIRA,DIESEL ADULTO,FEMENINO,TENIS,"[1329900.0, 1384900.0)",2.0,0.0273972602739726,0.16666666666666666
2258,PILATOS UNICENTRO PEREIRA,DIESEL ADULTO,FEMENINO,TENIS,"[1494900.0, 1550450.0)",3.0,0.0410958904109589,0.011904761904761904
2259,PILATOS UNICENTRO TUNJA,DIESEL ADULTO,FEMENINO,TENIS,"[917936.0, 1025927.0)",8.0,0.2,0.38235294117647056
2260,PILATOS UNICENTRO TUNJA,DIESEL ADULTO,FEMENINO,TENIS,"[1025927.0, 1133918.0)",4.0,0.1,0.20588235294117646
2261,PILATOS UNICENTRO TUNJA,DIESEL ADULTO,FEMENINO,TENIS,"[1133918.0, 1241909.0)",10.0,0.25,0.20588235294117646
2262,PILATOS UNICENTRO TUNJA,DIESEL ADULTO,FEMENINO,TENIS,"[1241909.0, 1350979.91)",17.0,0.425,0.20588235294117646
2263,PILATOS UNICENTRO VILLAVICENCIO,DIESEL ADULTO,FEMENINO,TENIS,"[999900.0, 1044900.0)",46.0,0.5227272727272727,0.75
2264,PILATOS UNICENTRO VILLAVICENCIO,DIESEL ADULTO,FEMENINO,TENIS,"[1089900.0, 1134900.0)",1.0,0.011363636363636364,0.08333333333333333
2265,PILATOS UNICENTRO VILLAVICENCIO,DIESEL ADULTO,FEMENINO,TENIS,"[1314900.0, 1359900.0)",14.0,0.1590909090909091,0.08333333333333333
2266,PILATOS UNICENTRO VILLAVICENCIO,DIESEL ADULTO,FEMENINO,TENIS,"[1404900.0, 1450350.0)",6.0,0.06818181818181818,0.08333333333333333
2267,PILATOS UNICENTRO YOPAL,DIESEL ADULTO,FEMENINO,TENIS,"[737900.0, 814900.0)",6.0,0.13043478260869565,0.08620689655172414
2268,PILATOS UNICENTRO YOPAL,DIESEL ADULTO,FEMENINO,TENIS,"[891900.0, 968900.0)",4.0,0.08695652173913043,0.10344827586206896
2269,PILATOS UNICENTRO YOPAL,DIESEL ADULTO,FEMENINO,TENIS,"[968900.0, 1045900.0)",29.0,0.6304347826086957,0.7241379310344828
2270,PILATOS UNICO BARRANQUILLA,DIESEL ADULTO,FEMENINO,TENIS,"[749900.0, 939900.0)",21.0,0.13815789473684212,0.08974358974358974
2271,PILATOS UNICO BARRANQUILLA,DIESEL ADULTO,FEMENINO,TENIS,"[939900.0, 1129900.0)",62.0,0.40789473684210525,0.48717948717948717
2272,PILATOS UNICO BARRANQUILLA,DIESEL ADULTO,FEMENINO,TENIS,"[1129900.0, 1319900.0)",51.0,0.3355263157894737,0.28205128205128205
2273,PILATOS UNICO BARRANQUILLA,DIESEL ADULTO,FEMENINO,TENIS,"[1319900.0, 1509900.0)",14.0,0.09210526315789473,0.14102564102564102
2274,PILATOS UNICO BUCARAMANGA,DIESEL ADULTO,FEMENINO,TENIS,"[599900.0, 804900.0)",27.0,0.23684210526315788,0.037037037037037035
2275,PILATOS UNICO BUCARAMANGA,DIESEL ADULTO,FEMENINO,TENIS,"[804900.0, 1009900.0)",4.0,0.03508771929824561,0.24691358024691357
2276,PILATOS UNICO BUCARAMANGA,DIESEL ADULTO,FEMENINO,TENIS,"[1009900.0, 1214900.0)",52.0,0.45614035087719296,0.345679012345679
2277,PILATOS UNICO BUCARAMANGA,DIESEL ADULTO,FEMENINO,TENIS,"[1214900.0, 1419900.0)",19.0,0.16666666666666666,0.1111111111111111
2278,PILATOS UNICO BUCARAMANGA,DIESEL ADULTO,FEMENINO,TENIS,"[1419900.0, 1624900.0)",10.0,0.08771929824561403,0.25925925925925924
2279,PILATOS UNICO CALI,DIESEL ADULTO,FEMENINO,TENIS,"[749900.0, 939900.0)",31.0,0.1962025316455696,0.08433734939759036
2280,PILATOS UNICO CALI,DIESEL ADULTO,FEMENINO,TENIS,"[939900.0, 1129900.0)",29.0,0.18354430379746836,0.3855421686746988
2281,PILATOS UNICO CALI,DIESEL ADULTO,FEMENINO,TENIS,"[1129900.0, 1319900.0)",43.0,0.2721518987341772,0.3614457831325301
2282,PILATOS UNICO CALI,DIESEL ADULTO,FEMENINO,TENIS,"[1319900.0, 1509900.0)",37.0,0.23417721518987342,0.1566265060240964
2283,PILATOS UNICO CALI,DIESEL ADULTO,FEMENINO,TENIS,"[2459900.0, 2651800.0)",6.0,0.0379746835443038,0.012048192771084338
2284,PILATOS UNICO PASTO,DIESEL ADULTO,FEMENINO,TENIS,"[749900.0, 939900.0)",28.0,0.27450980392156865,0.22021660649819494
2285,PILATOS UNICO PASTO,DIESEL ADULTO,FEMENINO,TENIS,"[939900.0, 1129900.0)",8.0,0.0784313725490196,0.555956678700361
2286,PILATOS UNICO PASTO,DIESEL ADULTO,FEMENINO,TENIS,"[1129900.0, 1319900.0)",26.0,0.2549019607843137,0.19855595667870035
2287,PILATOS UNICO PASTO,DIESEL ADULTO,FEMENINO,TENIS,"[1319900.0, 1509900.0)",27.0,0.2647058823529412,0.02527075812274368
2288,PILATOS UNICO PEREIRA,DIESEL ADULTO,FEMENINO,TENIS,"[749900.0, 939900.0)",53.0,0.3136094674556213,0.05
2289,PILATOS UNICO PEREIRA,DIESEL ADULTO,FEMENINO,TENIS,"[939900.0, 1129900.0)",40.0,0.23668639053254437,0.4714285714285714
2290,PILATOS UNICO PEREIRA,DIESEL ADULTO,FEMENINO,TENIS,"[1129900.0, 1319900.0)",46.0,0.27218934911242604,0.38571428571428573
2291,PILATOS UNICO PEREIRA,DIESEL ADULTO,FEMENINO,TENIS,"[1319900.0, 1509900.0)",22.0,0.1301775147928994,0.05714285714285714
2292,PILATOS UNICO PEREIRA,DIESEL ADULTO,FEMENINO,TENIS,"[1509900.0, 1699900.0)",4.0,0.023668639053254437,0.007142857142857143
2293,PILATOS UNICO PEREIRA,DIESEL ADULTO,FEMENINO,TENIS,"[2459900.0, 2651800.0)",4.0,0.023668639053254437,0.014285714285714285
2294,PILATOS UNICO VILLAVICENCIO,DIESEL ADULTO,FEMENINO,TENIS,"[799900.0, 864900.0)",14.0,0.27450980392156865,0.02702702702702703
2295,PILATOS UNICO VILLAVICENCIO,DIESEL ADULTO,FEMENINO,TENIS,"[864900.0, 929900.0)",10.0,0.19607843137254902,0.10810810810810811
2296,PILATOS UNICO VILLAVICENCIO,DIESEL ADULTO,FEMENINO,TENIS,"[994900.0, 1059900.0)",7.0,0.13725490196078433,0.4864864864864865
2297,PILATOS UNICO VILLAVICENCIO,DIESEL ADULTO,FEMENINO,TENIS,"[1124900.0, 1189900.0)",13.0,0.2549019607843137,0.13513513513513514
2298,PILATOS UNICO VILLAVICENCIO,DIESEL ADULTO,FEMENINO,TENIS,"[1189900.0, 1254900.0)",1.0,0.0196078431372549,0.08108108108108109
2299,PILATOS UNICO VILLAVICENCIO,DIESEL ADULTO,FEMENINO,TENIS,"[1254900.0, 1319900.0)",5.0,0.09803921568627451,0.10810810810810811
2300,PILATOS UNICO VILLAVICENCIO,DIESEL ADULTO,FEMENINO,TENIS,"[1384900.0, 1450550.0)",1.0,0.0196078431372549,0.05405405405405406
2301,PILATOS VIVA BARRANQUILLA,DIESEL ADULTO,FEMENINO,TENIS,"[999900.0, 1029900.0)",3.0,0.125,0.631578947368421
2302,PILATOS VIVA BARRANQUILLA,DIESEL ADULTO,FEMENINO,TENIS,"[1089900.0, 1119900.0)",2.0,0.08333333333333333,0.15789473684210525
2303,PILATOS VIVA BARRANQUILLA,DIESEL ADULTO,FEMENINO,TENIS,"[1179900.0, 1209900.0)",11.0,0.4583333333333333,0.10526315789473684
2304,PILATOS VIVA LC 143 ENVIGADO,DIESEL ADULTO,FEMENINO,TENIS,"[899900.0, 974900.0)",10.0,0.3225806451612903,0.07692307692307693
2305,PILATOS VIVA LC 143 ENVIGADO,DIESEL ADULTO,FEMENINO,TENIS,"[974900.0, 1049900.0)",5.0,0.16129032258064516,0.5054945054945055
2306,PILATOS VIVA LC 143 ENVIGADO,DIESEL ADULTO,FEMENINO,TENIS,"[1199900.0, 1274900.0)",7.0,0.22580645161290322,0.0989010989010989
2307,PILATOS VIVA LC 143 ENVIGADO,DIESEL ADULTO,FEMENINO,TENIS,"[1274900.0, 1349900.0)",7.0,0.22580645161290322,0.054945054945054944
2308,PILATOS VIVA LC 143 ENVIGADO,DIESEL ADULTO,FEMENINO,TENIS,"[1574900.0, 1650650.0)",2.0,0.06451612903225806,0.07692307692307693
2309,PILATOS VIVA TUNJA,DIESEL ADULTO,FEMENINO,TENIS,"[999900.0, 1019900.0)",24.0,0.5853658536585366,0.7619047619047619
2310,PILATOS VIVA TUNJA,DIESEL ADULTO,FEMENINO,TENIS,"[1139900.0, 1159900.0)",5.0,0.12195121951219512,0.09523809523809523
2311,PILATOS VIVA TUNJA,DIESEL ADULTO,FEMENINO,TENIS,"[1179900.0, 1200100.0)",12.0,0.2926829268292683,0.09523809523809523
2312,PILATOS VIVA VILLAVICENCIO,DIESEL ADULTO,FEMENINO,TENIS,"[799900.0, 859900.0)",7.0,0.1891891891891892,0.08108108108108109
2313,PILATOS VIVA VILLAVICENCIO,DIESEL ADULTO,FEMENINO,TENIS,"[859900.0, 919900.0)",3.0,0.08108108108108109,0.10810810810810811
2314,PILATOS VIVA VILLAVICENCIO,DIESEL ADULTO,FEMENINO,TENIS,"[979900.0, 1039900.0)",11.0,0.2972972972972973,0.43243243243243246
2315,PILATOS VIVA VILLAVICENCIO,DIESEL ADULTO,FEMENINO,TENIS,"[1099900.0, 1159900.0)",1.0,0.02702702702702703,0.10810810810810811
2316,PILATOS VIVA VILLAVICENCIO,DIESEL ADULTO,FEMENINO,TENIS,"[1159900.0, 1219900.0)",6.0,0.16216216216216217,0.10810810810810811
2317,PILATOS VIVA VILLAVICENCIO,DIESEL ADULTO,FEMENINO,TENIS,"[1339900.0, 1400500.0)",9.0,0.24324324324324326,0.08108108108108109
2318,SMART SALE,DIESEL ADULTO,FEMENINO,TENIS,"[1599900.0, 1600219.98)",1.0,1.0,1.0
2319,DIESEL ANDINO BOGOTA,DIESEL ADULTO,FEMENINO,VESTIDO,"[3149900.0, 3419900.0)",5.0,0.5555555555555556,1.0
2320,DIESEL CENTRO COMERCIAL EL EDÉN,DIESEL ADULTO,FEMENINO,VESTIDO,"[375000.0, 507490.0)",2.0,0.18181818181818182,0.125
2321,DIESEL CENTRO COMERCIAL EL EDÉN,DIESEL ADULTO,FEMENINO,VESTIDO,"[639980.0, 772470.0)",1.0,0.09090909090909091,0.5
2322,DIESEL CENTRO COMERCIAL EL EDÉN,DIESEL ADULTO,FEMENINO,VESTIDO,"[772470.0, 904960.0)",6.0,0.5454545454545454,0.25
2323,DIESEL DE MODA PRIME OUTLET LC 109 MEDEL,DIESEL ADULTO,FEMENINO,VESTIDO,"[1177900.0, 1455900.0)",1.0,0.14285714285714285,0.5
2324,DIESEL DE MODA PRIME OUTLET LC 109 MEDEL,DIESEL ADULTO,FEMENINO,VESTIDO,"[2845900.0, 3123900.0)",1.0,0.14285714285714285,0.5
2325,DIESEL EL TESORO MEDELLIN,DIESEL ADULTO,FEMENINO,VESTIDO,"[1399900.0, 1649900.0)",2.0,0.15384615384615385,0.2727272727272727
2326,DIESEL EL TESORO MEDELLIN,DIESEL ADULTO,FEMENINO,VESTIDO,"[1649900.0, 1899900.0)",5.0,0.38461538461538464,0.36363636363636365
2327,DIESEL SANTAFE MEDELLIN,DIESEL ADULTO,FEMENINO,VESTIDO,"[1644900.0, 1839900.0)",5.0,0.4166666666666667,0.2
2328,DIESEL SANTAFE MEDELLIN,DIESEL ADULTO,FEMENINO,VESTIDO,"[3204900.0, 3401850.0)",5.0,0.4166666666666667,0.1
2329,PILATOS OUTLET LA TORRE ITAGUI,DIESEL ADULTO,FEMENINO,VESTIDO,"[799900.0, 800059.98)",2.0,1.0,1.0
2330,BROKEN CHAINS MEDELLIN,DIESEL ADULTO,FEMENINO,ZAPATOS,"[3199900.0, 3369900.0)",4.0,0.5,1.0
2331,DIESEL ANDINO BOGOTA,DIESEL ADULTO,FEMENINO,ZAPATOS,"[3199900.0, 3379900.0)",1.0,0.09090909090909091,0.38461538461538464
2332,DIESEL ANDINO BOGOTA,DIESEL ADULTO,FEMENINO,ZAPATOS,"[3379900.0, 3559900.0)",1.0,0.09090909090909091,0.23076923076923078
2333,DIESEL ANDINO BOGOTA,DIESEL ADULTO,FEMENINO,ZAPATOS,"[3559900.0, 3739900.0)",1.0,0.09090909090909091,0.15384615384615385
2334,DIESEL ANDINO BOGOTA,DIESEL ADULTO,FEMENINO,ZAPATOS,"[3739900.0, 3919900.0)",1.0,0.09090909090909091,0.07692307692307693
2335,DIESEL ANDINO BOGOTA,DIESEL ADULTO,FEMENINO,ZAPATOS,"[4819900.0, 5001700.0)",5.0,0.45454545454545453,0.15384615384615385
2336,DIESEL ARBOLEDA PEREIRA,DIESEL ADULTO,FEMENINO,ZAPATOS,"[4999900.0, 5000899.98)",1.0,1.0,1.0
2337,DIESEL EL TESORO MEDELLIN,DIESEL ADULTO,FEMENINO,ZAPATOS,"[3199900.0, 3429900.0)",6.0,0.35294117647058826,0.20689655172413793
2338,DIESEL EL TESORO MEDELLIN,DIESEL ADULTO,FEMENINO,ZAPATOS,"[3659900.0, 3889900.0)",2.0,0.11764705882352941,0.06896551724137931
2339,DIESEL EL TESORO MEDELLIN,DIESEL ADULTO,FEMENINO,ZAPATOS,"[4349900.0, 4579900.0)",1.0,0.058823529411764705,0.1724137931034483
2340,DIESEL EL TESORO MEDELLIN,DIESEL ADULTO,FEMENINO,ZAPATOS,"[4809900.0, 5039900.0)",6.0,0.35294117647058826,0.1724137931034483
2341,DIESEL EL TESORO MEDELLIN,DIESEL ADULTO,FEMENINO,ZAPATOS,"[5269900.0, 5502200.0)",2.0,0.11764705882352941,0.06896551724137931
2342,DIESEL JARDIN PLAZA CALI,DIESEL ADULTO,FEMENINO,ZAPATOS,"[3199900.0, 3259900.0)",2.0,0.6666666666666666,0.5
2343,DIESEL JARDIN PLAZA CALI,DIESEL ADULTO,FEMENINO,ZAPATOS,"[3739900.0, 3800500.0)",1.0,0.3333333333333333,0.16666666666666666
2344,DIESEL SANTAFE MEDELLIN,DIESEL ADULTO,FEMENINO,ZAPATOS,"[3199900.0, 3429900.0)",2.0,0.14285714285714285,0.3076923076923077
2345,DIESEL SANTAFE MEDELLIN,DIESEL ADULTO,FEMENINO,ZAPATOS,"[3659900.0, 3889900.0)",2.0,0.14285714285714285,0.11538461538461539
2346,DIESEL SANTAFE MEDELLIN,DIESEL ADULTO,FEMENINO,ZAPATOS,"[4349900.0, 4579900.0)",3.0,0.21428571428571427,0.11538461538461539
2347,DIESEL SANTAFE MEDELLIN,DIESEL ADULTO,FEMENINO,ZAPATOS,"[4809900.0, 5039900.0)",4.0,0.2857142857142857,0.19230769230769232
2348,DIESEL SANTAFE MEDELLIN,DIESEL ADULTO,FEMENINO,ZAPATOS,"[5269900.0, 5502200.0)",3.0,0.21428571428571427,0.07692307692307693
2349,DIESEL EL TESORO MEDELLIN,DIESEL ADULTO,MASCULINO,BERMUDA,"[2399900.0, 2400379.98)",1.0,1.0,1.0
2350,DIESEL OUTLET AMERICAS FACTORY BOGOTA,DIESEL ADULTO,MASCULINO,BERMUDA,"[1299900.0, 1300159.98)",1.0,1.0,1.0
2351,DIESEL ANDINO BOGOTA,DIESEL ADULTO,MASCULINO,BILLETERA,"[599900.0, 634900.0)",6.0,0.75,0.6666666666666666
2352,DIESEL ANDINO BOGOTA,DIESEL ADULTO,MASCULINO,BILLETERA,"[914900.0, 950250.0)",1.0,0.125,0.3333333333333333
2353,DIESEL ARBOLEDA PEREIRA,DIESEL ADULTO,MASCULINO,BILLETERA,"[949900.0, 959900.0)",1.0,0.3333333333333333,1.0
2354,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,MASCULINO,BILLETERA,"[599900.0, 634900.0)",6.0,0.6666666666666666,1.0
2355,DIESEL CENTRO COMERCIAL EL EDÉN,DIESEL ADULTO,MASCULINO,BILLETERA,"[549900.0, 584900.0)",6.0,0.75,0.14285714285714285
2356,DIESEL CENTRO COMERCIAL EL EDÉN,DIESEL ADULTO,MASCULINO,BILLETERA,"[584900.0, 619900.0)",1.0,0.125,0.8571428571428571
2357,DIESEL CHIPICHAPE CALI,DIESEL ADULTO,MASCULINO,BILLETERA,"[549900.0, 589900.0)",2.0,0.14285714285714285,0.5
2358,DIESEL CHIPICHAPE CALI,DIESEL ADULTO,MASCULINO,BILLETERA,"[589900.0, 629900.0)",6.0,0.42857142857142855,0.25
2359,DIESEL CHIPICHAPE CALI,DIESEL ADULTO,MASCULINO,BILLETERA,"[909900.0, 950300.0)",2.0,0.14285714285714285,0.25
2360,DIESEL DE MODA PRIME OUTLET LC 109 MEDEL,DIESEL ADULTO,MASCULINO,BILLETERA,"[549900.0, 554900.0)",1.0,0.5,0.6
2361,DIESEL DE MODA PRIME OUTLET LC 109 MEDEL,DIESEL ADULTO,MASCULINO,BILLETERA,"[594900.0, 599950.0)",1.0,0.5,0.4
2362,DIESEL EL TESORO MEDELLIN,DIESEL ADULTO,MASCULINO,BILLETERA,"[599900.0, 639900.0)",1.0,0.16666666666666666,0.6363636363636364
2363,DIESEL EL TESORO MEDELLIN,DIESEL ADULTO,MASCULINO,BILLETERA,"[919900.0, 959900.0)",2.0,0.3333333333333333,0.36363636363636365
2364,DIESEL GRAN ESTACION BOGOTA,DIESEL ADULTO,MASCULINO,BILLETERA,"[549900.0, 589900.0)",2.0,0.25,1.0
2365,DIESEL LA QUINTA BUCARAMANGA,DIESEL ADULTO,MASCULINO,BILLETERA,"[914900.0, 950250.0)",1.0,0.2,1.0
2366,DIESEL MULTIPLAZA LA FELICIDAD BOGOTA,DIESEL ADULTO,MASCULINO,BILLETERA,"[599900.0, 634900.0)",4.0,0.5714285714285714,0.75
2367,DIESEL MULTIPLAZA LA FELICIDAD BOGOTA,DIESEL ADULTO,MASCULINO,BILLETERA,"[914900.0, 950250.0)",1.0,0.14285714285714285,0.25
2368,DIESEL OUTLET AMERICAS FACTORY BOGOTA,DIESEL ADULTO,MASCULINO,BILLETERA,"[549900.0, 554900.0)",4.0,0.6666666666666666,0.08333333333333333
